gene	value_type	with_depth	contrast	estimate	SE	df	t.ratio	p.value	sd_study	sd_residual	study_dominated	n_units	n_donors	bh_family	block	p_BH_across_genes
SFTPC	expr	TRUE	Pericytes - Mast cells	-0.0790447072316066	0.0776440862288158	2114.06934468927	1.01803899138774	0.498791863538217	5.14673732928221e-17	0.450121584158145	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SFTPC	expr	TRUE	Pericytes - Myofibroblasts	0.295794192512759	0.102729056607801	2099.97198812526	-2.87936249275647	0.0211320177273783	5.14673732928221e-17	0.450121584158145	FALSE	2329	220	ambient_tracer	ambient_tracer	0.116782203230249
SFTPC	expr	TRUE	Pericytes - (Non-classical monocytes)	-0.00217352175267895	0.0778130726040655	2138.8598554589	0.0279326041234541	0.977718510124433	5.14673732928221e-17	0.450121584158145	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SFTPC	expr	TRUE	Pericytes - Peribronchial fibroblasts	0.209603471630633	0.0907596469951413	2130.10703547639	-2.3094346283856	0.0630441188298415	5.14673732928221e-17	0.450121584158145	FALSE	2329	220	ambient_tracer	ambient_tracer	0.264785299085334
SFTPC	expr	TRUE	Pericytes - Subpleural fibroblasts	0.44887170420949	0.178261873735344	2124.9539983043	-2.51804659517888	0.0498696155428399	5.14673732928221e-17	0.450121584158145	FALSE	2329	220	ambient_tracer	ambient_tracer	0.238014074181736
SFTPC	expr	TRUE	Pericytes - (Transitional Club-AT2)	-0.384774541720436	0.083343167362252	2171.23558179995	4.61674968564621	2.8879631352264e-05	5.14673732928221e-17	0.450121584158145	FALSE	2329	220	ambient_tracer	ambient_tracer	0.000178374193646337
SFTPC	expr	TRUE	Pericytes - Vascular smooth muscle	-0.108604274289275	0.0826649711638889	2104.43095870189	1.31378832848027	0.397027358450515	5.14673732928221e-17	0.450121584158145	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SFTPB	expr	TRUE	Pericytes - AT1	-1.57791350722642	0.0688159649205183	2127.03136776137	22.9294686058518	1.93417302967081e-103	1.60883769308952e-16	0.398773967703716	FALSE	2329	220	ambient_tracer	ambient_tracer	1.45062977225311e-102
SFTPB	expr	TRUE	Pericytes - AT2_AGTR2det	-2.31972881632102	0.0794016319682883	2149.82925965461	29.2151276846234	1.87623440736427e-157	1.60883769308952e-16	0.398773967703716	FALSE	2329	220	ambient_tracer	ambient_tracer	2.18894014192498e-156
SFTPB	expr	TRUE	Pericytes - AT2_AGTR2undet	-2.40495080530078	0.0700834864019051	2187.38475079672	34.3155132367303	1.60098096496385e-205	1.60883769308952e-16	0.398773967703716	FALSE	2329	220	ambient_tracer	ambient_tracer	4.20257503303011e-204
SFTPB	expr	TRUE	Pericytes - Adventitial fibroblasts	0.039857738175675	0.0728654733826063	2170.1908635196	-0.547004449780867	0.847948809723572	1.60883769308952e-16	0.398773967703716	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SFTPB	expr	TRUE	Pericytes - Alveolar fibroblasts	-0.0292122371241869	0.0707550135957973	2118.22334520233	0.412864553896744	0.847948809723572	1.60883769308952e-16	0.398773967703716	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SFTPB	expr	TRUE	Pericytes - Alveolar macrophages	-0.0244846402911065	0.0700737636472779	2194.68003383509	0.349412376568668	0.847948809723572	1.60883769308952e-16	0.398773967703716	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SFTPB	expr	TRUE	Pericytes - Classical monocytes	0.0248968485006883	0.0662715522266046	2137.09417411176	-0.375679272088839	0.847948809723572	1.60883769308952e-16	0.398773967703716	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SFTPB	expr	TRUE	Pericytes - DC2	0.00586472433288642	0.0671936199511635	2166.22317202151	-0.0872809700853878	0.930456246976112	1.60883769308952e-16	0.398773967703716	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SFTPB	expr	TRUE	Pericytes - EC aerocyte capillary	0.0159137286762054	0.0735463893930244	2110.36686201393	-0.216376749525582	0.915948158925641	1.60883769308952e-16	0.398773967703716	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SFTPB	expr	TRUE	Pericytes - EC general capillary	-0.0394891996466042	0.0688041255009956	2114.79301727217	0.573936509752351	0.847948809723572	1.60883769308952e-16	0.398773967703716	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SFTPB	expr	TRUE	Pericytes - EC venous pulmonary	-0.0279495446517468	0.0715984844284508	2128.44548473188	0.390365031814006	0.847948809723572	1.60883769308952e-16	0.398773967703716	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SFTPB	expr	TRUE	Pericytes - EC venous systemic	0.0719351517080313	0.0737262611400329	2151.59514560443	-0.975705950575744	0.847948809723572	1.60883769308952e-16	0.398773967703716	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SFTPB	expr	TRUE	Pericytes - Interstitial macrophages	0.0104847063520034	0.0679427568343335	2186.87460688433	-0.154316763706962	0.92124293056322	1.60883769308952e-16	0.398773967703716	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SFTPB	expr	TRUE	Pericytes - Lymphatic EC	0.0400399086702619	0.0696935265254516	2134.4917880094	-0.574514028295578	0.847948809723572	1.60883769308952e-16	0.398773967703716	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SFTPB	expr	TRUE	Pericytes - Mast cells	0.0412971272166577	0.0685988781564836	2134.92348525067	-0.602008783911206	0.847948809723572	1.60883769308952e-16	0.398773967703716	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SFTPB	expr	TRUE	Pericytes - Myofibroblasts	0.0915493306747233	0.0909108703335813	2112.51325890613	-1.00702292628813	0.847948809723572	1.60883769308952e-16	0.398773967703716	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SFTPB	expr	TRUE	Pericytes - (Non-classical monocytes)	0.0563068544474689	0.0685482102381418	2160.90433440665	-0.821419760659754	0.847948809723572	1.60883769308952e-16	0.398773967703716	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SFTPB	expr	TRUE	Pericytes - Peribronchial fibroblasts	0.199123900588904	0.0800209179518579	2148.95840382226	-2.48839810496427	0.0542103046498369	1.60883769308952e-16	0.398773967703716	FALSE	2329	220	ambient_tracer	ambient_tracer	0.247481825575342
SFTPB	expr	TRUE	Pericytes - Subpleural fibroblasts	-0.104915707838806	0.157310477503425	2149.98611542849	0.666934011668244	0.847948809723572	1.60883769308952e-16	0.398773967703716	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SFTPB	expr	TRUE	Pericytes - (Transitional Club-AT2)	-2.31250470046363	0.0728826374450846	2172.57267704397	31.7291577463295	7.53020796958964e-181	1.60883769308952e-16	0.398773967703716	FALSE	2329	220	ambient_tracer	ambient_tracer	9.8833979600864e-180
SFTPB	expr	TRUE	Pericytes - Vascular smooth muscle	-0.0485462524531472	0.07311251844864	2121.0485614588	0.663993711107762	0.847948809723572	1.60883769308952e-16	0.398773967703716	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SCGB1A1	expr	TRUE	Pericytes - AT1	-0.1960278065207	0.0890136669368697	2104.6600117497	2.20222144830553	0.116582609052602	4.32895760563014e-17	0.514425541016566	FALSE	2329	220	ambient_tracer	ambient_tracer	0.453376812982339
SCGB1A1	expr	TRUE	Pericytes - AT2_AGTR2det	-0.287354252117279	0.104340612542116	2168.59641605143	2.75400196640874	0.0338237660164287	4.32895760563014e-17	0.514425541016566	FALSE	2329	220	ambient_tracer	ambient_tracer	0.169118830082143
SCGB1A1	expr	TRUE	Pericytes - AT2_AGTR2undet	-0.318056704297665	0.0916621544347537	2164.82944273704	3.46988030402517	0.00557426081152319	4.32895760563014e-17	0.514425541016566	FALSE	2329	220	ambient_tracer	ambient_tracer	0.0325165214005519
SCGB1A1	expr	TRUE	Pericytes - Adventitial fibroblasts	-0.131379344179683	0.0948015552293908	2140.58385782358	1.38583532582124	0.387196945875769	4.32895760563014e-17	0.514425541016566	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SCGB1A1	expr	TRUE	Pericytes - Alveolar fibroblasts	-0.111196000355876	0.0914525956575569	2100.167818062	1.21588676140203	0.470745891994189	4.32895760563014e-17	0.514425541016566	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SCGB1A1	expr	TRUE	Pericytes - Alveolar macrophages	-0.251152325760468	0.0920986061362678	2179.98813144193	2.72699377652759	0.0338237660164287	4.32895760563014e-17	0.514425541016566	FALSE	2329	220	ambient_tracer	ambient_tracer	0.169118830082143
SCGB1A1	expr	TRUE	Pericytes - Classical monocytes	-0.0700730208442314	0.0858162372422574	2111.49327722103	0.816547346936417	0.629612581138173	4.32895760563014e-17	0.514425541016566	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SCGB1A1	expr	TRUE	Pericytes - DC2	-0.136330477684846	0.0877718923944161	2152.44933294304	1.55323616667879	0.316348556119561	4.32895760563014e-17	0.514425541016566	FALSE	2329	220	ambient_tracer	ambient_tracer	0.949045668358682
SCGB1A1	expr	TRUE	Pericytes - EC aerocyte capillary	-0.0256293892773292	0.0949885641490759	2095.55981590846	0.269815524709967	0.826695182133645	4.32895760563014e-17	0.514425541016566	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SCGB1A1	expr	TRUE	Pericytes - EC general capillary	-0.138441092966197	0.0888813740982348	2096.99993755649	1.55759397703716	0.316348556119561	4.32895760563014e-17	0.514425541016566	FALSE	2329	220	ambient_tracer	ambient_tracer	0.949045668358682
SCGB1A1	expr	TRUE	Pericytes - EC venous pulmonary	-0.074748440995312	0.0926219133218114	2105.72838988967	0.807027606259885	0.629612581138173	4.32895760563014e-17	0.514425541016566	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SCGB1A1	expr	TRUE	Pericytes - EC venous systemic	0.110121432630045	0.0957242468648264	2128.05021868772	-1.15040270607247	0.477477572935852	4.32895760563014e-17	0.514425541016566	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SCGB1A1	expr	TRUE	Pericytes - Interstitial macrophages	-0.0337466215732585	0.088604017563382	2151.87119215179	0.380870106133937	0.777372729500265	4.32895760563014e-17	0.514425541016566	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SCGB1A1	expr	TRUE	Pericytes - Lymphatic EC	-0.0455961537946104	0.0902264545226773	2111.07968568947	0.505352382910605	0.749947323978641	4.32895760563014e-17	0.514425541016566	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SCGB1A1	expr	TRUE	Pericytes - Mast cells	-0.159469259860972	0.0887938715118247	2108.81169986592	1.79594894496446	0.254260070532239	4.32895760563014e-17	0.514425541016566	FALSE	2329	220	ambient_tracer	ambient_tracer	0.83429085643391
SCGB1A1	expr	TRUE	Pericytes - Myofibroblasts	0.0544711012657153	0.117435629298214	2097.15907089675	-0.46383794757375	0.749947323978641	4.32895760563014e-17	0.514425541016566	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SCGB1A1	expr	TRUE	Pericytes - (Non-classical monocytes)	-0.0615923394142413	0.0890634630161969	2131.82051871854	0.691555631550507	0.685008431135994	4.32895760563014e-17	0.514425541016566	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SCGB1A1	expr	TRUE	Pericytes - Peribronchial fibroblasts	0.104079576894214	0.103854977414803	2124.04944393381	-1.00216262604838	0.553663612843488	4.32895760563014e-17	0.514425541016566	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SCGB1A1	expr	TRUE	Pericytes - Subpleural fibroblasts	0.104488559980996	0.203927376018873	2118.44960864774	-0.512381231107126	0.749947323978641	4.32895760563014e-17	0.514425541016566	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SCGB1A1	expr	TRUE	Pericytes - (Transitional Club-AT2)	-3.20379932157335	0.0955869524030718	2167.71877909721	33.5171196594232	1.74494585201692e-197	4.32895760563014e-17	0.514425541016566	FALSE	2329	220	ambient_tracer	ambient_tracer	3.66438628923554e-196
SCGB1A1	expr	TRUE	Pericytes - Vascular smooth muscle	-0.0182105895050057	0.0945126384653429	2100.61959994178	0.192678881900894	0.847229088912344	4.32895760563014e-17	0.514425541016566	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SCGB3A2	expr	TRUE	Pericytes - AT1	-0.190675324443601	0.0903810741076402	2122.70879413965	2.10968199179083	0.147010633933739	1.92631788374587e-17	0.523473121285521	FALSE	2329	220	ambient_tracer	ambient_tracer	0.532279881484228
SCGB3A2	expr	TRUE	Pericytes - AT2_AGTR2det	-1.51102300781945	0.10456170235028	2153.55799229957	14.451017665699	2.10860056271307e-44	1.92631788374587e-17	0.523473121285521	FALSE	2329	220	ambient_tracer	ambient_tracer	1.38376911928045e-43
SCGB3A2	expr	TRUE	Pericytes - AT2_AGTR2undet	-1.5590983655193	0.0922149011106451	2184.50409959652	16.9072280807264	2.43320325692032e-59	1.92631788374587e-17	0.523473121285521	FALSE	2329	220	ambient_tracer	ambient_tracer	1.70324227984422e-58
SCGB3A2	expr	TRUE	Pericytes - Adventitial fibroblasts	0.0480499184726799	0.0957912536714665	2165.81051804538	-0.501610706938609	0.80848998527751	1.92631788374587e-17	0.523473121285521	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SCGB3A2	expr	TRUE	Pericytes - Alveolar fibroblasts	0.0155836763374697	0.0929144229698385	2114.62321297363	-0.167720746030231	0.936815487947216	1.92631788374587e-17	0.523473121285521	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SCGB3A2	expr	TRUE	Pericytes - Alveolar macrophages	-0.0908875524962903	0.0922829585709716	2193.74437427598	0.984879049216784	0.727262804888081	1.92631788374587e-17	0.523473121285521	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SCGB3A2	expr	TRUE	Pericytes - Classical monocytes	-0.0443514949646402	0.0870572036102263	2132.46168041252	0.509452327037879	0.80848998527751	1.92631788374587e-17	0.523473121285521	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SCGB3A2	expr	TRUE	Pericytes - DC2	-0.0175867900090032	0.0883988614227553	2164.44137244774	0.198948150756115	0.936815487947216	1.92631788374587e-17	0.523473121285521	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SCGB3A2	expr	TRUE	Pericytes - EC aerocyte capillary	0.0541939958558923	0.0965670817937004	2107.30359413936	-0.561205690896498	0.80848998527751	1.92631788374587e-17	0.523473121285521	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SCGB3A2	expr	TRUE	Pericytes - EC general capillary	-0.101992957575514	0.0903451155202283	2111.07169478636	1.12892608513714	0.711384798625218	1.92631788374587e-17	0.523473121285521	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SCGB3A2	expr	TRUE	Pericytes - EC venous pulmonary	0.0122044647243376	0.0940373805523108	2124.05287104156	-0.129783120846806	0.936815487947216	1.92631788374587e-17	0.523473121285521	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SCGB3A2	expr	TRUE	Pericytes - EC venous systemic	0.091268055917752	0.0968909600693361	2148.06870333577	-0.941966679372769	0.727262804888081	1.92631788374587e-17	0.523473121285521	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SCGB3A2	expr	TRUE	Pericytes - Interstitial macrophages	0.0583031950733464	0.0893595555232024	2181.88142231922	-0.652456189290331	0.80848998527751	1.92631788374587e-17	0.523473121285521	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SCGB3A2	expr	TRUE	Pericytes - Lymphatic EC	0.0652211512454114	0.0915461819253383	2130.26705767092	-0.712439884151623	0.80848998527751	1.92631788374587e-17	0.523473121285521	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SCGB3A2	expr	TRUE	Pericytes - Mast cells	0.0106722272418393	0.0901096228027081	2130.05289443034	-0.118436043897396	0.936815487947216	1.92631788374587e-17	0.523473121285521	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SCGB3A2	expr	TRUE	Pericytes - Myofibroblasts	0.269830095160204	0.119370624071418	2109.37037331386	-2.26043967901826	0.125451493095148	1.92631788374587e-17	0.523473121285521	FALSE	2329	220	ambient_tracer	ambient_tracer	0.470443099106804
SCGB3A2	expr	TRUE	Pericytes - (Non-classical monocytes)	0.0625110727235967	0.0900976889104519	2156.27672213105	-0.693814386135103	0.80848998527751	1.92631788374587e-17	0.523473121285521	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SCGB3A2	expr	TRUE	Pericytes - Peribronchial fibroblasts	0.115784131606965	0.105159087149613	2145.06526671256	-1.10103781561203	0.711384798625218	1.92631788374587e-17	0.523473121285521	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
SCGB3A2	expr	TRUE	Pericytes - Subpleural fibroblasts	0.351931725243594	0.206691852373838	2144.09491143811	-1.70268794440462	0.310699981895458	1.92631788374587e-17	0.523473121285521	FALSE	2329	220	ambient_tracer	ambient_tracer	0.949045668358682
SCGB3A2	expr	TRUE	Pericytes - (Transitional Club-AT2)	-3.08078995864205	0.0959479939517368	2172.46579249539	32.1089564435472	3.90653847880148e-184	1.92631788374587e-17	0.523473121285521	FALSE	2329	220	ambient_tracer	ambient_tracer	5.85980771820222e-183
SCGB3A2	expr	TRUE	Pericytes - Vascular smooth muscle	0.00761223261333971	0.0960141389653762	2116.98521661266	-0.0792824129380025	0.936815487947216	1.92631788374587e-17	0.523473121285521	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
PTPRC	expr	TRUE	Pericytes - AT1	-0.0111974154089313	0.0577639957608663	2107.30296561422	0.193847659972949	0.935399519010927	1.80663529295557e-17	0.333938054213758	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
PTPRC	expr	TRUE	Pericytes - AT2_AGTR2det	0.00494737755289045	0.0675671168155213	2168.22392133908	-0.0732216762541207	0.984578029306262	1.80663529295557e-17	0.333938054213758	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
PTPRC	expr	TRUE	Pericytes - AT2_AGTR2undet	-0.0618663181455881	0.0593930960802239	2169.39228259365	1.0416415750077	0.781446626886887	1.80663529295557e-17	0.333938054213758	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
PTPRC	expr	TRUE	Pericytes - Adventitial fibroblasts	-0.0524084042482946	0.0614711126860229	2145.37454384546	0.85256963731862	0.919317402936856	1.80663529295557e-17	0.333938054213758	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
PTPRC	expr	TRUE	Pericytes - Alveolar fibroblasts	-0.0303899787503434	0.0593519844893165	2102.22410429338	0.512029698953263	0.935399519010927	1.80663529295557e-17	0.333938054213758	FALSE	2329	220	ambient_tracer	ambient_tracer	0.984578029306262
PTPRC	expr	TRUE	Pericytes - Alveolar macrophages	-1.69099503017459	0.0596385815597917	2184.31902751751	28.3540450820288	3.88850672747379e-150	1.80663529295557e-17	0.333938054213758	FALSE	2329	220	ambient_tracer	ambient_tracer	4.08293206384748e-149
PTPRC	expr	TRUE	Pericytes - Classical monocytes	-2.26093632050844	0.0556819017569159	2114.76242108461	40.6045097090748	5.57441451825444e-266	1.80663529295557e-17	0.333938054213758	FALSE	2329	220	ambient_tracer	ambient_tracer	2.92656762208358e-264
PTPRC	expr	TRUE	Pericytes - DC2	-2.01734420129598	0.0568847184098119	2155.50310101486	35.4637283560502	1.46627148856522e-216	1.80663529295557e-17	0.333938054213758	FALSE	2329	220	ambient_tracer	ambient_tracer	5.13195020997826e-215
