donor_id	ccc_group	role	study	n_cells	COL1A1	COL1A2	COL1A1_detect	COL1A2_detect	stoich	stoich_detect
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_1	Vascular smooth muscle	Other	Schiller_2021	98	1.34400871833046	1.49229208378234	0.448979591836735	0.448979591836735	-0.14828336545188	0
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747356C	Alveolar fibroblasts	Fibroblasts	Meyer_2019	16	2.00808245588305	2.51372078341912	0.6875	0.8125	-0.505638327536068	-0.125
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747DD046Q	Lymphatic EC	Other	Tata_unpubl	57	0.0653164288872631	0.210978717427715	0.0350877192982456	0.0701754385964912	-0.145662288540452	-0.0350877192982456
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NML2	Mast cells	Other	Sheppard_2020	52	0	0.0934599382264984	0	0.0192307692307692	-0.0934599382264984	-0.0192307692307692
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747003C	Non-classical monocytes	Other	Kaminski_2020	99	0.0374697643422635	0	0.0101010101010101	0	0.0374697643422635	0.0101010101010101
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc9833	Vascular smooth muscle	Other	Schiller_2020	28	0.376721574566573	2.45049181798136	0.0357142857142857	0.5	-2.07377024341479	-0.464285714285714
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD103	EC general capillary	Ambient reference	Banovich_Kropski_2020	126	0	0.168759490945169	0	0.0158730158730159	-0.168759490945169	-0.0158730158730159
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0015	Transitional Club-AT2	Other	Banovich_Kropski_2020	18	0.19941061831231	0	0.111111111111111	0	0.19941061831231	0.111111111111111
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747284C	AT2_AGTR2undet	Other	Teichmann_Meyer_2019	26	0.116284710259036	0	0.0384615384615385	0	0.116284710259036	0.0384615384615385
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747003C	Adventitial fibroblasts	Fibroblasts	Kaminski_2020	21	1.19000457646355	2.31420570053137	0.523809523809524	0.952380952380952	-1.12420112406781	-0.428571428571428
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A44	DC2	Other	Meyer_2021	165	0.192890727326872	0.104316220849195	0.0181818181818182	0.00606060606060606	0.0885745064776772	0.0121212121212121
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A40	Pericytes	Pericytes	Meyer_2021	14	0	2.32803262760754	0	0.785714285714286	-2.32803262760754	-0.785714285714286
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_4837479JQK55ng	AT2_AGTR2det	Other	Eils_2020	28	0	0.0708741624756968	0	0.0357142857142857	-0.0708741624756968	-0.0357142857142857
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0008	AT2_AGTR2undet	Other	Banovich_Kropski_2020	128	0.125786121559431	0	0.046875	0	0.125786121559431	0.046875
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A37	Peribronchial fibroblasts	Fibroblasts	Meyer_2021	8	2.37944941098239	2.60346113108358	0.875	1	-0.224011720101194	-0.125
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D231	Vascular smooth muscle	Other	Sun_2020	7	0	1.76249180271533	0	0.285714285714286	-1.76249180271533	-0.285714285714286
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374716E0F2ng	EC venous systemic	Ambient reference	Eils_2020	27	0	0.191457680047027	0	0.037037037037037	-0.191457680047027	-0.037037037037037
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD66	Peribronchial fibroblasts	Fibroblasts	Banovich_Kropski_2020	38	2.84594811409453	2.88443747082194	0.921052631578947	0.973684210526316	-0.0384893567274123	-0.0526315789473685
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D150	Peribronchial fibroblasts	Fibroblasts	Sun_2020	90	2.94841799423768	2.97980583792852	0.977777777777778	1	-0.0313878436908399	-0.0222222222222223
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747GRO-09	Adventitial fibroblasts	Fibroblasts	Nawijn_2021	32	1.76006473921982	2.37724737241682	0.5	0.71875	-0.617182633197001	-0.21875
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747RU682	Transitional Club-AT2	Other	Peer_Massague_2020	45	0.209942995875439	0	0.0888888888888889	0	0.209942995875439	0.0888888888888889
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD103	Subpleural fibroblasts	Fibroblasts	Banovich_Kropski_2020	39	2.46570463508283	2.46463505501087	0.641025641025641	0.692307692307692	0.00106958007196178	-0.0512820512820512
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0014	Interstitial macrophages	Ambient reference	Banovich_Kropski_2020	175	0	0.0328107511406841	0	0.0114285714285714	-0.0328107511406841	-0.0114285714285714
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A37	EC aerocyte capillary	Ambient reference	Meyer_2021	122	0	0.0607908783991489	0	0.0163934426229508	-0.0607908783991489	-0.0163934426229508
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747ZM3KACng	Transitional Club-AT2	Other	Eils_2020	68	0.167633193722484	0.199123060765568	0.0588235294117647	0.0441176470588235	-0.0314898670430837	0.0147058823529412
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D326	Vascular smooth muscle	Other	Barbry_Leroy_2020	47	1.65666799702869	2.14072209833498	0.468085106382979	0.702127659574468	-0.48405410130629	-0.234042553191489
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747GRO-10	Alveolar fibroblasts	Fibroblasts	Nawijn_2021	14	1.35448701670742	2.15734514575649	0.142857142857143	0.357142857142857	-0.802858129049066	-0.214285714285714
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD84	DC2	Other	Banovich_Kropski_2020	87	0.160350439806061	0	0.0114942528735632	0	0.160350439806061	0.0114942528735632
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0008	Alveolar macrophages	Ambient reference	Banovich_Kropski_2020	59	0.0353420172208659	0	0.0169491525423729	0	0.0353420172208659	0.0169491525423729
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747483C	AT2_AGTR2undet	Other	Kaminski_2020	29	0.0900473829362011	0	0.0344827586206897	0	0.0900473829362011	0.0344827586206897
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747253C	Alveolar fibroblasts	Fibroblasts	Kaminski_2020	12	1.31024529971951	1.96869057206646	0.5	1	-0.658445272346949	-0.5
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747298C	EC venous pulmonary	Ambient reference	Teichmann_Meyer_2019	55	0.0352715859757477	0.0530005208645773	0.0181818181818182	0.0181818181818182	-0.0177289348888296	0
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A40	AT2_AGTR2det	Other	Meyer_2021	44	0.0590467244520557	0	0.0454545454545455	0	0.0590467244520557	0.0454545454545455
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD68	AT2_AGTR2undet	Other	Banovich_Kropski_2020	42	0.0616328977390388	0	0.0238095238095238	0	0.0616328977390388	0.0238095238095238
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc10380	Interstitial macrophages	Ambient reference	Schiller_2020	33	0	0.524783050874927	0	0.0303030303030303	-0.524783050874927	-0.0303030303030303
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_3	Pericytes	Pericytes	Schiller_2021	55	1.04661090435965	2.36257796789274	0.272727272727273	0.872727272727273	-1.3159670635331	-0.6
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747GRO-03	EC venous systemic	Ambient reference	Nawijn_2021	133	0	0.103974035559288	0	0.0225563909774436	-0.103974035559288	-0.0225563909774436
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD104	Alveolar macrophages	Ambient reference	Banovich_Kropski_2020	206	0.0604239891364999	0.193873624408834	0.00485436893203883	0.0436893203883495	-0.133449635272334	-0.0388349514563107
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A9LCTZng	Interstitial macrophages	Ambient reference	Eils_2020	193	0.0860414533807205	0.0299279510834509	0.0155440414507772	0.00518134715025907	0.0561135022972696	0.0103626943005181
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D032	EC general capillary	Ambient reference	Sun_2020	169	0.0479289380300379	0.0713446906912237	0.00591715976331361	0.00591715976331361	-0.0234157526611857	0
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc10380	EC aerocyte capillary	Ambient reference	Schiller_2020	258	0.224914727859372	0.94016690406578	0.0116279069767442	0.0465116279069767	-0.715252176206408	-0.0348837209302326
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Donor_08	Alveolar fibroblasts	Fibroblasts	Misharin_Budinger_2018	10	2.12676255341906	2.61243936715312	0.7	1	-0.485676813734053	-0.3
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0010	Interstitial macrophages	Ambient reference	Banovich_Kropski_2020	169	0	0.0348644087027534	0	0.00591715976331361	-0.0348644087027534	-0.00591715976331361
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747JVV9L8ng	Pericytes	Pericytes	Eils_2020	24	0.228803423825442	1.71925273597101	0.0416666666666667	0.583333333333333	-1.49044931214557	-0.541666666666667
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747DD046Q	AT2_AGTR2det	Other	Tata_unpubl	98	0.312063274711609	0.339865480833492	0.153061224489796	0.13265306122449	-0.0278022061218828	0.0204081632653061
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A9LCTZng	Transitional Club-AT2	Other	Eils_2020	27	0.295425072873932	0	0.0740740740740741	0	0.295425072873932	0.0740740740740741
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D088	Myofibroblasts	Fibroblasts	Sun_2020	17	2.22220478513292	2.29202387371702	0.941176470588235	1	-0.0698190885840964	-0.0588235294117647
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A43	DC2	Other	Meyer_2021	192	0.0683501588754761	0.0153651617236163	0.015625	0.00520833333333333	0.0529849971518597	0.0104166666666667
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Donor_01	DC2	Other	Misharin_Budinger_2018	42	0	0.139309539773546	0	0.0238095238095238	-0.139309539773546	-0.0238095238095238
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc10380	Alveolar macrophages	Ambient reference	Schiller_2020	163	0.617229359206867	0.578711760322861	0.0368098159509202	0.0245398773006135	0.0385175988840063	0.0122699386503068
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747368C	EC venous pulmonary	Ambient reference	Meyer_2019	39	1.12912339950861	0.854235773351884	0.179487179487179	0.307692307692308	0.274887626156729	-0.128205128205128
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747QZY9VQng	Alveolar fibroblasts	Fibroblasts	Eils_2020	35	0.783648885888422	1.36768886155372	0.142857142857143	0.314285714285714	-0.584039975665295	-0.171428571428571
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lafy_donor_1	Vascular smooth muscle	Other	Lafyatis_Rojas_2019	9	0	1.23580283185782	0	0.111111111111111	-1.23580283185782	-0.111111111111111
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NML2	Transitional Club-AT2	Other	Sheppard_2020	34	0.224824335351415	0	0.0588235294117647	0	0.224824335351415	0.0588235294117647
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747muc5105	AT2_AGTR2undet	Other	Schiller_2020	233	0.261682897034858	0.0756033789761404	0.0214592274678112	0.00429184549356223	0.186079518058718	0.0171673819742489
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NML1	AT1	Other	Sheppard_2020	151	0.134355240538942	0.0794319947668955	0.0132450331125828	0.0132450331125828	0.054923245772046	0
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D062	Non-classical monocytes	Other	Sun_2020	52	0.574551102276842	0.520715035817979	0.134615384615385	0.115384615384615	0.0538360664588634	0.0192307692307692
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NML3	Peribronchial fibroblasts	Fibroblasts	Sheppard_2020	29	1.9122316929978	2.17693102380898	0.758620689655172	0.896551724137931	-0.264699330811176	-0.137931034482759
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0019	AT2_AGTR2undet	Other	Banovich_Kropski_2020	129	0.0837026433909897	0.0101443715375171	0.0465116279069767	0.00775193798449612	0.0735582718534726	0.0387596899224806
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747GRO-10	Classical monocytes	Other	Nawijn_2021	180	0.0667455312224157	0	0.0111111111111111	0	0.0667455312224157	0.0111111111111111
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Donor_05	Alveolar fibroblasts	Fibroblasts	Misharin_Budinger_2018	10	1.87210611806313	2.37040859321241	0.8	1	-0.498302475149279	-0.2
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD84	AT2_AGTR2det	Other	Banovich_Kropski_2020	38	0.29058257820598	0	0.0263157894736842	0	0.29058257820598	0.0263157894736842
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747218C	Non-classical monocytes	Other	Kaminski_2020	69	0.0740413766160617	0.0855503427997913	0.0144927536231884	0.0289855072463768	-0.0115089661837296	-0.0144927536231884
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747222C	DC2	Other	Kaminski_2020	67	0.0232195257476776	0	0.0149253731343284	0	0.0232195257476776	0.0149253731343284
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD67	Vascular smooth muscle	Other	Banovich_Kropski_2020	62	0.977673969126431	1.37079197401769	0.193548387096774	0.306451612903226	-0.39311800489126	-0.112903225806452
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747DD073R	Non-classical monocytes	Other	Tata_unpubl	17	0.136541536057772	0.136541536057772	0.0588235294117647	0.0588235294117647	0	0
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747ZM3KACng	Alveolar fibroblasts	Fibroblasts	Eils_2020	10	0.836142340375822	1.63695423941298	0.2	0.6	-0.800811899037162	-0.4
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747356C	Non-classical monocytes	Other	Meyer_2019	217	0.0283821202189433	0.144534414383677	0.00921658986175115	0.0276497695852535	-0.116152294164733	-0.0184331797235023
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_4837472020-3173-NC007	Peribronchial fibroblasts	Fibroblasts	Jain_Misharin_2021	15	3.66569136206922	3.44180684139146	1	1	0.223884520677764	0
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NML3	Myofibroblasts	Fibroblasts	Sheppard_2020	85	1.39445113449636	1.67294562163206	0.541176470588235	0.658823529411765	-0.278494487135699	-0.117647058823529
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD95	Adventitial fibroblasts	Fibroblasts	Banovich_Kropski_2020	50	1.41832324001825	1.75358191144497	0.38	0.48	-0.33525867142672	-0.1
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747GRO-08	Vascular smooth muscle	Other	Nawijn_2021	14	1.3073530783516	1.31609563420683	0.428571428571429	0.357142857142857	-0.00874255585523298	0.0714285714285714
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747ODGS1Mng	Transitional Club-AT2	Other	Eils_2020	98	0.0555172080515634	0	0.0102040816326531	0	0.0555172080515634	0.0102040816326531
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD92	Pericytes	Pericytes	Banovich_Kropski_2020	75	0	1.39947761751028	0	0.28	-1.39947761751028	-0.28
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_5	AT1	Other	Schiller_2021	20	0.147103584348381	0	0.05	0	0.147103584348381	0.05
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747DD046Q	EC venous systemic	Ambient reference	Tata_unpubl	38	0	0.120941069208132	0	0.0526315789473684	-0.120941069208132	-0.0526315789473684
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D239	EC venous systemic	Ambient reference	Duong_lungMAP_unpubl	129	0.0923359467495953	0.106874047912991	0.0155038759689922	0.0310077519379845	-0.0145381011633955	-0.0155038759689922
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D032	Classical monocytes	Other	Sun_2020	31	0	0.392648138307359	0	0.032258064516129	-0.392648138307359	-0.032258064516129
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747368C	Alveolar fibroblasts	Fibroblasts	Meyer_2019	176	1.8844606939344	2.57599452998259	0.698863636363636	0.931818181818182	-0.691533836048198	-0.232954545454545
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lafy_donor_6	DC2	Other	Lafyatis_Rojas_2019	195	0.0244906148248112	0	0.0102564102564103	0	0.0244906148248112	0.0102564102564103
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A37	AT1	Other	Meyer_2021	48	0.173465147916534	0	0.0416666666666667	0	0.173465147916534	0.0416666666666667
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747296C	Vascular smooth muscle	Other	Kaminski_2020	13	1.75768273538316	1.66722523888486	0.538461538461538	0.461538461538462	0.0904574964982947	0.0769230769230769
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D175	Interstitial macrophages	Ambient reference	Sun_2020	144	0.0403280345497636	0	0.00694444444444444	0	0.0403280345497636	0.00694444444444444
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D344	Peribronchial fibroblasts	Fibroblasts	Barbry_Leroy_2020	32	2.56262205649517	2.99539822015714	0.59375	0.90625	-0.432776163661969	-0.3125
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0008	AT2_AGTR2det	Other	Banovich_Kropski_2020	43	0.0806628821744282	0	0.0465116279069767	0	0.0806628821744282	0.0465116279069767
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747368C	Non-classical monocytes	Other	Meyer_2019	13	0.445795120428357	0.853439668077802	0.153846153846154	0.230769230769231	-0.407644547649445	-0.0769230769230769
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747226C	AT2_AGTR2undet	Other	Kaminski_2020	82	0.0662448837402341	0.0213908295842948	0.024390243902439	0.0121951219512195	0.0448540541559394	0.0121951219512195
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0007	Alveolar fibroblasts	Fibroblasts	Banovich_Kropski_2020	17	2.20848536659212	2.58950432288309	1	1	-0.381018956290974	0
