cell_id	cell_type	dataset_id	donor_id	sex	disease	total_counts_cell	Agtr1a_counts	Agtr1a_lognorm	Agtr1a_scvi_corrected	Agtr1b_counts	Agtr1b_lognorm	Agtr1b_scvi_corrected	Agtr2_counts	Agtr2_lognorm	Agtr2_scvi_corrected
11879	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	388.0	0.0	0.0	0.34588057	0.0	0.0	0.009512893	0.0	0.0	0.012695895
11919	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	415.0	0.0	0.0	0.25934964	0.0	0.0	0.03154851	0.0	0.0	0.04678036
11940	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	140.0	0.0	0.0	1.6038307	0.0	0.0	0.009681645	0.0	0.0	0.1692916
11983	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	248.0	0.0	0.0	0.37120542	0.0	0.0	0.028811995	0.0	0.0	0.0288443
11995	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	465.0	0.0	0.0	0.2895654	0.0	0.0	0.009089022	0.0	0.0	0.012154894
12007	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	347.0	0.0	0.0	0.420755	0.0	0.0	0.017011989	0.0	0.0	0.0059953835
12033	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	360.0	0.0	0.0	0.40379807	0.0	0.0	0.02231742	0.0	0.0	0.007340987
12069	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	189.0	0.0	0.0	0.6196152	0.0	0.0	0.0322468	0.0	0.0	0.09490386
12089	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	581.0	0.0	0.0	0.43943012	0.0	0.0	0.009758944	0.0	0.0	0.009672076
12145	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	327.0	0.0	0.0	1.4495388	0.0	0.0	0.02910147	0.0	0.0	0.03330778
12149	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	227.0	0.0	0.0	0.3907973	0.0	0.0	0.014631445	0.0	0.0	0.028492352
12153	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	186.0	0.0	0.0	2.2905934	0.0	0.0	0.016639432	0.0	0.0	0.03304892
12222	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	348.0	0.0	0.0	0.33498955	0.0	0.0	0.011924591	0.0	0.0	0.00529036
12291	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	240.0	0.0	0.0	0.67908144	0.0	0.0	0.032393504	0.0	0.0	0.013402556
12322	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	397.0	0.0	0.0	1.0092117	0.0	0.0	0.04143294	0.0	0.0	0.023248054
12396	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	146.0	1.0	1.926451	2.5638356	0.0	0.0	0.014725315	0.0	0.0	0.033344347
12404	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	239.0	2.0	2.1961586	3.370466	0.0	0.0	0.016914072	0.0	0.0	0.02062887
12493	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	256.0	1.0	1.6834395	2.5888095	0.0	0.0	0.035451327	0.0	0.0	0.12390796
12516	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	517.0	0.0	0.0	0.46660328	0.0	0.0	0.053739216	0.0	0.0	0.014071643
12606	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	168.0	0.0	0.0	3.1286554	0.0	0.0	0.011646643	0.0	0.0	0.0174651
12607	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	233.0	0.0	0.0	1.2246062	0.0	0.0	0.10853986	0.0	0.0	0.06717801
12745	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	142.0	0.0	0.0	2.2624574	0.0	0.0	0.020400457	0.0	0.0	0.023947159
12767	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	623.0	0.0	0.0	0.42445007	0.0	0.0	0.071199216	0.0	0.0	0.0035225018
12772	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	358.0	0.0	0.0	0.43659288	0.0	0.0	0.04938236	0.0	0.0	0.049392466
12788	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	153.0	0.0	0.0	3.2799945	0.0	0.0	0.0029725812	0.0	0.0	0.068050966
12793	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	158.0	0.0	0.0	2.2627041	0.0	0.0	0.023797857	0.0	0.0	0.13399726
12949	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	307.0	0.0	0.0	1.3623683	0.0	0.0	0.08104052	0.0	0.0	0.05431558
12954	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	320.0	0.0	0.0	2.9584887	0.0	0.0	0.071271576	0.0	0.0	0.09880231
12966	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	1028.0	0.0	0.0	0.5342702	0.0	0.0	0.043890867	0.0	0.0	0.019741783
12970	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	823.0	0.0	0.0	0.40001276	0.0	0.0	0.033628933	0.0	0.0	0.026423424
12973	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	197.0	0.0	0.0	1.3666675	0.0	0.0	0.05545759	0.0	0.0	0.013920524
13060	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	161.0	0.0	0.0	1.9953352	0.0	0.0	0.0495036	0.0	0.0	0.041884422
13064	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	450.0	0.0	0.0	0.6130229	0.0	0.0	0.029662425	0.0	0.0	0.013173668
13073	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	190.0	1.0	1.6513617	3.2394261	0.0	0.0	0.078083366	0.0	0.0	0.096810885
13079	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	944.0	0.0	0.0	0.8902691	0.0	0.0	0.018945428	0.0	0.0	0.0076889573
13107	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	786.0	0.0	0.0	0.37678888	0.0	0.0	0.023313588	0.0	0.0	0.0067358064
13108	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	193.0	1.0	1.6123241	2.7050152	0.0	0.0	0.021532852	0.0	0.0	0.019140245
13147	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	277.0	1.0	1.6139331	2.52135	0.0	0.0	0.015435071	0.0	0.0	0.010356563
13246	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	185.0	1.0	1.8324765	2.3448017	0.0	0.0	0.029030839	0.0	0.0	0.09523707
13330	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	458.0	0.0	0.0	2.9497464	0.0	0.0	0.023447758	0.0	0.0	0.040012103
13394	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	315.0	0.0	0.0	2.480105	0.0	0.0	0.023255315	0.0	0.0	0.059124097
13580	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	163.0	1.0	1.7913429	3.6128292	0.0	0.0	0.0035914313	0.0	0.0	0.010817244
13620	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	371.0	0.0	0.0	2.2798743	0.0	0.0	0.04170271	0.0	0.0	0.027134346
13621	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	348.0	0.0	0.0	0.42861807	0.0	0.0	0.022429496	0.0	0.0	0.02606669
13624	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	591.0	0.0	0.0	0.4414033	0.0	0.0	0.051651545	0.0	0.0	0.014888637
13636	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	345.0	0.0	0.0	0.6852586	0.0	0.0	0.07299762	0.0	0.0	0.105270974
13658	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	281.0	0.0	0.0	0.81763387	0.0	0.0	0.058599718	0.0	0.0	0.012169593
13761	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	233.0	0.0	0.0	0.80230093	0.0	0.0	0.07329559	0.0	0.0	0.026031889
13765	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	354.0	2.0	1.950122	2.9839025	0.0	0.0	0.016930941	0.0	0.0	0.01653444
13862	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	1266.0	0.0	0.0	0.19905943	0.0	0.0	0.12330481	0.0	0.0	0.02496398
13919	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	257.0	2.0	2.019968	3.8676002	0.0	0.0	0.0048922584	0.0	0.0	0.035710905
13988	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	795.0	0.0	0.0	0.48852456	0.0	0.0	0.040157128	0.0	0.0	0.033817697
14023	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	324.0	0.0	0.0	2.5230768	0.0	0.0	0.016231162	0.0	0.0	0.03678749
14043	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	433.0	0.0	0.0	0.6290829	0.0	0.0	0.08090777	0.0	0.0	0.015997905
14076	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	282.0	0.0	0.0	0.42258233	0.0	0.0	0.06847119	0.0	0.0	0.013125962
14103	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	199.0	0.0	0.0	3.2968538	0.0	0.0	0.0086656185	0.0	0.0	0.024621356
14114	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	168.0	0.0	0.0	2.143643	0.0	0.0	0.037370518	0.0	0.0	0.04422059
14154	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	557.0	0.0	0.0	0.464007	0.0	0.0	0.03680648	0.0	0.0	0.01888783
14176	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	209.0	0.0	0.0	2.2143726	0.0	0.0	0.039701205	0.0	0.0	0.15868999
14236	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	171.0	0.0	0.0	2.4802513	0.0	0.0	0.057307627	0.0	0.0	0.01548208
14300	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	405.0	0.0	0.0	1.2052146	0.0	0.0	0.13773762	0.0	0.0	0.028107516
14328	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	460.0	0.0	0.0	0.35957694	0.0	0.0	0.06663528	0.0	0.0	0.031839553
14357	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	243.0	0.0	0.0	0.8577449	0.0	0.0	0.06678637	0.0	0.0	0.024163041
14363	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	197.0	0.0	0.0	2.2889369	0.0	0.0	0.019898212	0.0	0.0	0.08847964
14395	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	298.0	1.0	1.4581854	2.3392842	0.0	0.0	0.01764956	0.0	0.0	0.048319735
14405	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	283.0	1.0	1.4345971	2.7239642	0.0	0.0	0.015552665	0.0	0.0	0.02735776
14535	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	406.0	2.0	1.6710577	2.8986032	0.0	0.0	0.015550637	0.0	0.0	0.12608567
14545	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	202.0	0.0	0.0	1.8740284	0.0	0.0	0.074667916	0.0	0.0	0.21171679
14561	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	159.0	0.0	0.0	1.4618219	0.0	0.0	0.021710228	0.0	0.0	0.110214144
14586	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	505.0	0.0	0.0	0.4981764	0.0	0.0	0.05283371	0.0	0.0	0.005858171
14633	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	449.0	0.0	0.0	0.6563943	0.0	0.0	0.0427443	0.0	0.0	0.008954302
14663	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	248.0	0.0	0.0	1.2170912	0.0	0.0	0.08711182	0.0	0.0	0.09172769
14689	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	378.0	0.0	0.0	0.6657036	0.0	0.0	0.03759159	0.0	0.0	0.025055604
14703	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	384.0	0.0	0.0	0.64947104	0.0	0.0	0.07041313	0.0	0.0	0.055804554
14712	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	718.0	0.0	0.0	0.959355	0.0	0.0	0.17136079	0.0	0.0	0.037126787
14794	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	291.0	0.0	0.0	0.7914863	0.0	0.0	0.048069037	0.0	0.0	0.027265063
14832	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	875.0	1.0	0.8752938	1.4236962	0.0	0.0	0.052301984	0.0	0.0	0.05809053
14878	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	394.0	0.0	0.0	1.5501161	0.0	0.0	0.13017382	0.0	0.0	0.027228264
14963	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	303.0	1.0	1.5240247	3.223286	0.0	0.0	0.01869456	0.0	0.0	0.010281001
15002	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	388.0	0.0	0.0	1.2391866	0.0	0.0	0.07241674	0.0	0.0	0.016231671
15014	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	231.0	0.0	0.0	1.3082215	0.0	0.0	0.0275269	0.0	0.0	0.071391106
15044	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	188.0	1.0	1.8855101	2.2712646	0.0	0.0	0.05896724	0.0	0.0	0.08601727
15092	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	176.0	0.0	0.0	3.4920552	0.0	0.0	0.010237854	0.0	0.0	0.034223437
15111	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	292.0	0.0	0.0	2.4169745	0.0	0.0	0.06640131	0.0	0.0	0.05387476
15120	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	162.0	2.0	2.4345992	3.492301	0.0	0.0	0.016590932	0.0	0.0	0.030537557
15131	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	452.0	0.0	0.0	0.7077142	0.0	0.0	0.10095035	0.0	0.0	0.031555075
15149	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	311.0	0.0	0.0	0.5985045	0.0	0.0	0.10097052	0.0	0.0	0.10381912
15285	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	544.0	0.0	0.0	0.693196	0.0	0.0	0.047517747	0.0	0.0	0.0061566206
15386	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	748.0	0.0	0.0	0.782883	0.0	0.0	0.03265811	0.0	0.0	0.012930358
15396	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	138.0	1.0	1.951416	2.8858187	0.0	0.0	0.0475031	0.0	0.0	0.07646167
15456	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	525.0	0.0	0.0	0.27888814	0.0	0.0	0.033528876	0.0	0.0	0.008846479
15470	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	278.0	0.0	0.0	2.000894	0.0	0.0	0.0811459	0.0	0.0	0.021523979
15477	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	161.0	1.0	1.9503806	2.7331152	0.0	0.0	0.021455515	0.0	0.0	0.025202017
15510	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	283.0	0.0	0.0	0.20432831	0.0	0.0	0.023395853	0.0	0.0	0.0072559994
15723	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	393.0	0.0	0.0	2.106181	0.0	0.0	0.07842151	0.0	0.0	0.040878534
15762	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	228.0	1.0	1.7011575	2.6482294	0.0	0.0	0.011236877	0.0	0.0	0.027371805
15833	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	213.0	0.0	0.0	1.574154	0.0	0.0	0.053999156	0.0	0.0	0.052587517
15838	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	203.0	0.0	0.0	2.861054	0.0	0.0	0.005161306	0.0	0.0	0.031860333
15859	vascular associated smooth muscle cell	047d57f2-4d14-45de-aa98-336c6f583750	pooled	unknown	normal	291.0	0.0	0.0	2.7814257	0.0	0.0	0.06899849	0.0	0.0	0.021257326
59172	pericyte	48b37086-25f7-4ecd-be66-f5bb378e3aea	1-M-62	male	normal	338.0	0.0	0.0	3.4695165	0.0	0.0	0.0013501928	0.0	0.0	0.005148278
59182	pericyte	48b37086-25f7-4ecd-be66-f5bb378e3aea	1-M-62	male	normal	317.0	7.0	3.1719272	3.313858	0.0	0.0	0.006673336	0.0	0.0	0.022611318
59250	pericyte	48b37086-25f7-4ecd-be66-f5bb378e3aea	1-M-62	male	normal	221.0	1.0	1.6014856	3.4808106	0.0	0.0	0.0017935374	0.0	0.0	0.0067238263
58098	pericyte	48b37086-25f7-4ecd-be66-f5bb378e3aea	18-F-50	female	normal	289.0	0.0	0.0	3.5036223	0.0	0.0	0.0019370028	0.0	0.0	0.00740339
58194	pericyte	48b37086-25f7-4ecd-be66-f5bb378e3aea	18-F-51	female	normal	291.0	3.0	2.488704	3.8916447	0.0	0.0	0.000698451	0.0	0.0	0.012846458
58239	pericyte	48b37086-25f7-4ecd-be66-f5bb378e3aea	18-M-52	male	normal	632.0	2.0	1.8406801	3.8765075	0.0	0.0	0.002354154	0.0	0.0	0.008659626
58353	pericyte	48b37086-25f7-4ecd-be66-f5bb378e3aea	18-M-52	male	normal	579.0	1.0	1.3703829	3.25696	0.0	0.0	0.001049864	0.0	0.0	0.0072708684
58356	pericyte	48b37086-25f7-4ecd-be66-f5bb378e3aea	18-M-52	male	normal	395.0	2.0	1.7577918	3.6885822	0.0	0.0	0.0075438134	0.0	0.0	0.010004885
59337	pericyte	48b37086-25f7-4ecd-be66-f5bb378e3aea	3-F-56	female	normal	373.0	0.0	0.0	3.2918534	0.0	0.0	0.004275857	0.0	0.0	0.008034969
59358	pericyte	48b37086-25f7-4ecd-be66-f5bb378e3aea	3-F-57	female	normal	243.0	2.0	2.2137494	3.9736252	0.0	0.0	0.013593971	0.0	0.0	0.064897045
59417	pericyte	48b37086-25f7-4ecd-be66-f5bb378e3aea	3-F-57	female	normal	316.0	2.0	1.9516752	3.2290642	0.0	0.0	0.004056695	0.0	0.0	0.008124984
59423	pericyte	48b37086-25f7-4ecd-be66-f5bb378e3aea	3-F-57	female	normal	329.0	2.0	1.7921762	3.6604059	0.0	0.0	0.0018111578	0.0	0.0	0.024265694
59525	pericyte	48b37086-25f7-4ecd-be66-f5bb378e3aea	3-M-5/6	male	normal	200.0	1.0	1.5192679	3.079482	0.0	0.0	0.008481879	0.0	0.0	0.016401893
59596	pericyte	48b37086-25f7-4ecd-be66-f5bb378e3aea	3-M-7/8	male	normal	229.0	0.0	0.0	3.4037507	0.0	0.0	0.0010961111	0.0	0.0	0.008647994
59665	pericyte	48b37086-25f7-4ecd-be66-f5bb378e3aea	3-M-7/8	male	normal	238.0	0.0	0.0	3.457502	0.0	0.0	0.0011790772	0.0	0.0	0.005731424
59674	pericyte	48b37086-25f7-4ecd-be66-f5bb378e3aea	3-M-7/8	male	normal	352.0	1.0	1.4431833	3.374182	0.0	0.0	0.0033007902	0.0	0.0	0.017421309
59708	pericyte	48b37086-25f7-4ecd-be66-f5bb378e3aea	3-M-7/8	male	normal	165.0	0.0	0.0	3.2142427	0.0	0.0	0.0024045473	0.0	0.0	0.005732389
59747	pericyte	48b37086-25f7-4ecd-be66-f5bb378e3aea	3-M-7/8	male	normal	187.0	1.0	1.6276026	3.2506993	0.0	0.0	0.0042962376	0.0	0.0	0.011289077
59789	pericyte	48b37086-25f7-4ecd-be66-f5bb378e3aea	3-M-7/8	male	normal	179.0	0.0	0.0	3.5412948	0.0	0.0	0.0026133049	0.0	0.0	0.007604256
59852	pericyte	48b37086-25f7-4ecd-be66-f5bb378e3aea	3-M-7/8	male	normal	254.0	3.0	2.6131697	3.4531076	0.0	0.0	0.0030471983	0.0	0.0	0.019742917
59877	pericyte	48b37086-25f7-4ecd-be66-f5bb378e3aea	3-M-7/8	male	normal	247.0	2.0	2.1593812	3.560799	0.0	0.0	0.0114696715	0.0	0.0	0.030718286
59917	pericyte	48b37086-25f7-4ecd-be66-f5bb378e3aea	3-M-7/8	male	normal	306.0	0.0	0.0	3.5783603	0.0	0.0	0.0017263661	0.0	0.0	0.007659938
59944	pericyte	48b37086-25f7-4ecd-be66-f5bb378e3aea	3-M-7/8	male	normal	237.0	0.0	0.0	3.4359653	0.0	0.0	0.0032211435	0.0	0.0	0.01322539
58957	pericyte	48b37086-25f7-4ecd-be66-f5bb378e3aea	30-M-3	male	normal	386.0	3.0	2.2734993	3.6757064	0.0	0.0	0.0026808674	0.0	0.0	0.019757055
59005	pericyte	48b37086-25f7-4ecd-be66-f5bb378e3aea	30-M-4	male	normal	501.0	2.0	1.8487519	3.130381	0.0	0.0	0.0026253692	0.0	0.0	0.0089736255
59152	smooth muscle cell of the pulmonary artery	48b37086-25f7-4ecd-be66-f5bb378e3aea	1-M-62	male	normal	209.0	0.0	0.0	0.2423094	0.0	0.0	0.07303697	0.0	0.0	0.13959686
59159	smooth muscle cell of the pulmonary artery	48b37086-25f7-4ecd-be66-f5bb378e3aea	1-M-62	male	normal	194.0	0.0	0.0	0.18631986	0.0	0.0	0.021975992	0.0	0.0	0.48890212
59286	smooth muscle cell of the pulmonary artery	48b37086-25f7-4ecd-be66-f5bb378e3aea	1-M-63	male	normal	177.0	0.0	0.0	0.12580746	0.0	0.0	0.01387162	0.0	0.0	0.59045637
59302	smooth muscle cell of the pulmonary artery	48b37086-25f7-4ecd-be66-f5bb378e3aea	1-M-63	male	normal	264.0	0.0	0.0	0.16809548	0.0	0.0	0.013719489	0.0	0.0	0.63307697
59316	smooth muscle cell of the pulmonary artery	48b37086-25f7-4ecd-be66-f5bb378e3aea	1-M-63	male	normal	313.0	0.0	0.0	0.14629428	0.0	0.0	0.040046655	0.0	0.0	0.38857692
58091	smooth muscle cell of the pulmonary artery	48b37086-25f7-4ecd-be66-f5bb378e3aea	18-F-50	female	normal	132.0	0.0	0.0	0.49319953	0.0	0.0	0.10038253	0.0	0.0	0.096303254
58182	smooth muscle cell of the pulmonary artery	48b37086-25f7-4ecd-be66-f5bb378e3aea	18-F-51	female	normal	390.0	0.0	0.0	0.15132998	0.0	0.0	0.030169869	0.0	0.0	0.26430777
