sample	Pattern_1	Pattern_2	Pattern_3	Pattern_4	Pattern_5	Pattern_6	Pattern_7	Pattern_8	Pattern_9	cell_type	donor_id	disease_group	n_cells
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747186CO	0.143381414127181	1.50538432782684	1.12914233846092	1.26201720914822	-1.51273417312903	-0.467512263140968	1.33249599734057	0.211170840958471	0.323901684382282	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747186CO	COPD	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747192C	0.0784035261782622	1.09677139568862	0.5732302539985	1.32390388898667	-1.43445888443833	-0.247612928666828	1.20613412360252	0.286894479145256	0.405387791503242	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747192C	Healthy	205
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747192CO	0.183403926450517	1.24172902542508	1.20820963402891	1.28327498615151	-1.4366626433785	-0.371487893425625	1.18602608522181	0.273471020575986	0.349501286716038	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747192CO	COPD	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747193CO	0.138775302393018	1.27072051973042	1.02617329968366	1.11741352502623	-1.38649628235411	-0.224801427454138	1.37181854914568	0.245956964854354	0.241542690419438	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747193CO	COPD	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747194CO	0.175139415916216	1.23298917371242	1.17181170618616	1.33454764418188	-1.44266122300747	-0.411381965837315	1.25544012707245	0.172981634542601	0.41138566495406	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747194CO	COPD	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_4837471A1DFBng	0.500551785669351	0.574777466168319	0.62452836357807	0.979652440237077	-0.668056329568133	-0.393629136655052	-0.00227825647325968	0.157268158925357	0.823296509539357	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_4837471A1DFBng	Healthy	238
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747207CO	0.0784049977440061	1.56166180713239	1.41347295139047	1.17775022517099	-1.40451475043905	-0.455891346998394	1.33434977400224	0.131799200230115	0.287895217768707	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747207CO	COPD	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747208C	0.161472145487691	0.896400300801616	1.13037724610386	1.14156990224546	-1.40655798255613	-0.26900703518975	1.38194428082729	0.249666973796106	0.367863338021726	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747208C	Healthy	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747209I	0.0978229239794639	1.00923976155608	1.75436234393637	1.28885361549014	-1.45428530154166	-0.0854825645076426	1.13800319906881	0.225175346379244	0.247191541708432	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747209I	Fibrotic_ILD	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747210I	0.185759583164418	1.01582205038915	1.70026327375921	1.23731870136143	-1.43729954641793	-0.2253393345377	1.29866156237681	0.189887253045423	0.263089750491922	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747210I	Fibrotic_ILD	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747212I	0.0915905612771791	1.01927070856758	1.76140477015158	1.38991352834784	-1.48018988622534	-0.286830093368813	1.09580065903569	0.210085470990338	0.369398916032758	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747212I	Fibrotic_ILD	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747214I	0.208508862802213	1.01857081511487	1.46956083471401	1.36735187407682	-1.43073876154916	-0.361202122971846	1.04547505957854	0.131892673510295	0.438991706518214	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747214I	Fibrotic_ILD	16
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747217CO	0.161981967535168	1.22548306933713	2.17725683554636	1.33109544291289	-1.44581378301386	-0.392903005751695	1.25166321010878	0.135541170158334	0.32034643818712	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747217CO	COPD	181
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747218C	0.124348192970875	1.58485333833478	1.24265359021614	1.11143596661597	-1.35792110459121	-0.316611679387529	1.14085759115776	0.140492904297794	0.258999645707385	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747218C	Healthy	194
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747221I	0.134602350596406	1.02614067767085	1.27290447365964	1.22918468844522	-1.41633978137075	-0.222043247931402	1.16043201197641	0.266405981643849	0.321754889978159	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747221I	Fibrotic_ILD	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747222C	0.16990037559682	0.987788822223633	1.29174919318071	1.29967353229279	-1.47064121525616	-0.26817062894205	1.2850103280294	0.251571405450115	0.249539002534171	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747222C	Healthy	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747222I	0.124841416910653	1.08107607490386	1.36916287313376	1.29596590929201	-1.45940213263232	-0.269140576867922	1.20369486335839	0.24780498801305	0.332807609896121	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747222I	Fibrotic_ILD	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747225I	0.099184142402003	0.999435501771394	1.4113909563488	1.29050528571038	-1.45359352459493	-0.178548793535887	1.17470307189879	0.243040909437774	0.314351193918865	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747225I	Fibrotic_ILD	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747226C	0.0987256092821939	2.11687379565711	1.35397419946683	1.23123768956788	-1.43014466569704	-0.54059122874066	1.18689104598261	0.0209074536449245	0.159031087710952	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747226C	Healthy	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747228I	0.0681020246492302	0.775033533537991	1.14398946657829	1.26031007683054	-1.44768588275746	0.0880120031578672	1.13300730220575	0.285270752318559	0.375706141851079	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747228I	Fibrotic_ILD	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747235CO	0.0944103305268955	1.26654545955746	0.71401025757593	1.12030988474581	-1.36954616803616	-0.453430264483129	1.3605882688213	0.276739602311759	0.411865193516546	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747235CO	COPD	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747237CO	0.142598641012274	0.878292593063869	0.975898773958313	1.12981099354431	-1.28111257867925	-0.389824235900479	1.15701226199188	0.16180874130339	0.591395783629746	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747237CO	COPD	143
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747238CO	0.0969298533395127	1.19309886047218	1.07547409253751	1.36257258554977	-1.42585546812591	-0.446015903557321	1.28385986028032	0.203559459406672	0.389904109447816	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747238CO	COPD	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374723CO	0.0589685548532412	1.13692114557892	1.1337799813651	1.31536988548337	-1.46289054080877	-0.117602168232116	1.17978575268328	0.225265730241612	0.304981082418138	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374723CO	COPD	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747253C	0.183578201878035	0.88555895775893	1.10690298276711	1.35338420090218	-1.40798885865472	-0.196139113124674	1.11372019457335	0.210279248132507	0.334359992596656	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747253C	Healthy	119
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747284C	-0.0775388596240044	2.22358820606173	0.995572736713055	1.58985303412888	-1.13278756540532	-0.431504428804958	1.43939972825787	0.1380651758307	-0.41703278265574	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747284C	Healthy	94
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747290B	0.0616015456074519	1.31097413855216	1.45607685739517	1.29741934326469	-1.11354018509738	0.54831464169884	1.3109296932299	0.334380834623063	-0.634725985275143	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747290B	Healthy	10
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747296C	0.168613966760623	0.773808564680239	1.05593421322588	1.16989256748547	-1.21598898643786	-0.225215586707019	1.17297307865366	0.255414565811989	0.274128613012459	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747296C	Healthy	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747298C	0.0827525016732938	1.2110440198735	1.47787338472081	1.49726468759278	-1.05606417527123	0.156927817138364	1.3200870454186	0.442319003022342	-0.667891340807128	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747298C	Healthy	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374729I	0.0766170336272694	1.34880207498505	1.21030014297916	1.34251212559647	-1.47707639052341	-0.247157160025096	1.26080074083197	0.202183875113476	0.3140152730859	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374729I	Fibrotic_ILD	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747302C	-0.00966230897904834	1.11053750114903	1.45133117125234	1.39638254599003	-1.20821626312787	0.280249294933047	1.23122704376493	0.404694125680395	-0.536698240043904	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747302C	Healthy	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747356C	-0.0350355955183063	1.11047580846847	1.15265623267056	1.34378249980999	-1.13527085347597	0.220379186290705	1.18549415278615	0.494387788737599	-0.50095752293668	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747356C	Healthy	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747368C	-0.0416719359884504	1.11915054926734	1.20564306598601	1.26659956677383	-0.984614698392469	0.825827242953788	1.12232239843419	0.529727301989589	-0.549959389877683	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747368C	Healthy	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747388C	0.0586124606672019	1.32841192917104	1.07755062613728	1.15101206223019	-1.3771102256855	-0.282343267123856	1.40062200332157	0.168146519257413	0.203572290992718	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747388C	Healthy	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747390C	-0.0143116746023621	0.876971739574765	1.61837234212193	1.22354463691457	-0.891022862343066	0.493098441034956	0.949331295138667	0.539728077669711	-0.547496669601957	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747390C	Healthy	95
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747396C	0.0914972019197626	0.54057908279953	1.06496966369961	0.870761599210197	-1.2393321196888	-0.285041257028176	1.46701642708112	0.173633798588568	0.520139134634587	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747396C	Healthy	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747439C	0.144124320464105	1.32271537553295	0.635368119173181	1.33460770795182	-1.37741315396102	-0.583671295113175	1.15819573448959	0.197697509157387	0.449760388446942	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747439C	Healthy	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747454C	0.12570059351768	1.86421514436958	0.595734387136928	1.29219504255902	-1.47900001872555	-0.462580240821893	1.127917996582	0.138513861517212	0.432066708328727	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747454C	Healthy	81
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747465C	0.191868447707052	0.728865301398176	1.40929482294787	1.24788764660863	-1.39464420468255	-0.133007931791483	0.957742495122289	0.235348092789463	0.368193215622284	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747465C	Healthy	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374747I	0.100307825602329	0.953261836691437	1.07753607749697	1.24595049459552	-1.4263433148481	-0.22878422420038	1.2306034967116	0.204572928396997	0.466605874727508	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374747I	Fibrotic_ILD	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747483C	0.227366913839932	0.619700289278733	1.15269240983743	1.24284812755247	-1.35272108311396	-0.408280741610706	1.31017624969418	0.160872995806514	0.492348661792152	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747483C	Healthy	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747484C	0.0873670031914358	0.982987934868012	1.45108710896372	1.32126839667052	-1.48157364872592	-0.206944645123218	1.33001452762502	0.121121936690395	0.272039998765057	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747484C	Healthy	202
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374749I	0.134725261380684	1.05015869138235	1.16416890466517	1.22348918612261	-1.45918787014706	-0.156629460850036	1.18234398454739	0.264818382025642	0.421139480975897	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374749I	Fibrotic_ILD	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374759I	0.117847947424258	1.00245076892015	1.25389083518739	1.33767429180424	-1.45118522747571	-0.115012807239231	1.07848811085353	0.232928141976725	0.426756668820489	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_48374759I	Fibrotic_ILD	68
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_4837478CO	0.185377334290911	1.61730160040146	0.989948729980008	1.30825327494033	-1.47307216919133	-0.398169670038418	1.09886450876483	0.182336149308962	0.433956511260422	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_4837478CO	COPD	81
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_4837479JQK55ng	0.332204325163776	0.492361349371217	0.205712342569284	1.02503231951674	-0.529973101060241	-0.611333361041217	0.081452939836701	0.183511279209137	0.741133139104006	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_4837479JQK55ng	Healthy	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A26	-0.0903898459286174	0.746751173424784	0.98136113961631	1.17368947852474	-0.871319895398865	0.0531913944288851	1.19119701707191	0.554541058053412	-0.383452215351772	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A26	Healthy	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A32	-0.0567767659530008	1.31739477240918	0.508268382714034	0.878968077780703	-1.12092666955517	-0.0842045360594956	1.48600464672604	0.703411040299708	-0.334640198917028	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A32	Healthy	17
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A37	-0.180733557826784	0.938478233211175	1.65400494387104	1.69609342632942	-1.17223389111609	-0.267188968626778	1.39086459207111	0.333927733962876	-0.347175008640766	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A37	Healthy	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A40	-0.131542809458291	0.62706310840948	2.46082969727136	1.36389592475267	-1.23764233028042	0.0194475548335412	1.52204552450859	0.358179499973079	-0.447991286088987	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A40	Healthy	300
Alveolar macrophages||homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A43	-0.0835369262644714	1.98327405326236	1.02623811116836	1.02921642247865	-1.14710342780432	-0.233901333147216	1.44042508153267	0.42653595553769	-0.367193547072575	Alveolar macrophages	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A43	Healthy	173
