subjid	ids	sampid	alveolar_macrophages	innate_lymphoid_cell_nk	at2	basal	ec_venous	t_cell_lineage	ec_arterial	peribronchial_fibroblasts	at1	multiciliated	plasma_cells	secretory	smooth_muscle	monocytes	monocyte_derived_mph	smg_serous	ec_capillary	adventitial_fibroblasts	lymphatic_ec	transitional_club_at2_cells	alveolar_fibroblasts	neuroendocrine	dc2	dc1	myofibroblasts	b_cell	mast_cells	interstitial_mph_perivascular	smg_mucous	pericytes	smg_duct	mesothelium	ionocyte	smooth_muscle_fam83d	tuft	plasmacytoid_d_cs	subpleural_fibroblasts	hematopoietic_stem_cells	migratory_d_cs
GTEX-13NZA	GTEX-13NZA-1426-SM-5KM4Y	GTEX-13NZA-1426-SM-5KM4Y	3.0534917478202e-06	0.0081165016107673	0.0040844394182868	7.78403371300476e-07	0.0315534936840727	3.00322294810952e-06	0.0068887052575821	0.114341635145993	0.0525228189511798	0.0029328436756066	0.0002055640700149	9.07798354140539e-07	6.83934790069368e-06	0.0617873627077048	0.0630729742007854	0.0004068038993003	0.337669282908251	1.43794908372349e-06	0.0125328372522029	0.0009167182164316	0.0001923572110089	0.000174185153245	8.87392690812163e-07	2.76504102051534e-06	0.0469354884566461	1.12039848438086e-06	0.0025864936375811	0.0002634799511226	1.07367154479614e-06	0.207838566820829	0.0007100059945627	3.15804472079826e-06	0.0005238576087865	0.015792313686771	0.0112305087168016	0.0038943252657725	2.71147069331229e-06	0.0100890726877465	0.0027096275783862
GTEX-13O21	GTEX-13O21-3026-SM-5J2NI	GTEX-13O21-3026-SM-5J2NI	0.0288407438326268	8.66155777641868e-07	0.238692347479039	5.87989973391805e-07	0.0046240800416816	9.97041830933664e-07	0.0291479956508229	0.0613974594537557	0.0956961667679625	2.00050611239241e-07	0.0012921386584791	1.5392179194714e-07	6.62235217139044e-07	6.59279309304338e-07	1.68149374624945e-06	1.37726349061691e-07	0.104502683817262	0.012971731573048	0.0011139787579875	6.90140464391948e-08	0.181294943488341	8.16210403525121e-07	1.35828902968965e-06	0.0063823107482091	0.0067473095967739	1.11789700317858e-06	0.0026066507685734	0.0571766889503698	1.58150222985475e-07	0.157389682614593	1.03007980473098e-07	2.55987627275575e-07	7.76748590361429e-07	0.010108133260391	4.27333525239385e-07	2.5474535761815e-06	3.62525740298093e-07	4.99624832345332e-07	5.16402897998478e-07
GTEX-13O3O	GTEX-13O3O-0726-SM-5J1N7	GTEX-13O3O-0726-SM-5J1N7	8.10684462077356e-07	0.0012082082422706	4.41920505125181e-07	0.0159585141739403	0.0484798296562265	2.07996600465754e-06	5.25749329063159e-05	4.03329608426058e-07	0.0351883088276477	0.0317020996470537	0.0060362466030894	9.10061604515419e-07	1.61976720325841e-06	0.159884053412595	4.62481800619758e-07	1.70853807783972e-07	0.238067213476863	9.19262906720157e-07	0.0002843200442377	0.0033852206133863	0.291640023179891	7.72154396314118e-05	0.003383015568679	4.88307327945797e-07	5.46240538364598e-06	2.19662846655108e-06	0.0030542489060203	8.15009653261672e-06	1.05821861747347e-06	0.117595850679399	0.0120006469558896	0.000260726478242	5.41841787494889e-06	0.0092235200692531	0.003025090650687	7.13928612553488e-07	0.0042707213333112	3.44701640604999e-07	0.0151907000764191
GTEX-13O3P	GTEX-13O3P-1026-SM-5N9E7	GTEX-13O3P-1026-SM-5N9E7	4.30831955727632e-07	0.0014037393201851	0.0019801316896781	2.85149224720299e-06	0.104236963981525	3.00086191720512e-06	1.4783959316731e-06	0.0006217713445306	0.0395645997099403	0.0113420499857526	0.0029310040438619	1.80611385209298e-07	6.92413950476078e-07	0.0818011167051248	3.50522071394595e-07	2.00993268899747e-07	0.154845655330375	6.68653012408285e-06	0.0033081370168732	0.0005861544903822	0.37745248599947	2.32685509476484e-06	2.88432901820087e-07	3.07578003472515e-07	1.62736837856769e-06	7.3972058440842e-07	0.0008003694122899	1.35563604804411e-06	2.06986171160761e-07	0.179912856573691	3.24453701170758e-07	3.81193824189873e-07	0.0002802927828102	0.0047609930669965	0.0027858034867374	1.08282163074882e-06	7.81900254172368e-07	0.0313601940567795	3.85403551894227e-07
GTEX-13O3Q	GTEX-13O3Q-0526-SM-5KM18	GTEX-13O3Q-0526-SM-5KM18	5.34211165999286e-07	0.0029023117600604	9.00476768917507e-07	7.68066991013069e-07	0.0295895395068731	0.0064699377016016	0.0016859917775181	0.0202960840516652	0.0494041255126606	0.0017988516886092	0.0038768203701583	3.06877745450958e-07	0.0130819676419815	0.0298008981471608	1.16344997057851e-06	1.61179565717884e-07	0.139970871341456	9.36686805487029e-07	0.0012089993225237	0.0001832040695138	0.371922099903881	6.99478784815242e-05	0.0189966150361439	1.71294947015986e-06	0.0325184813963361	0.0080999669631781	0.002041692520697	1.76166304063301e-06	1.77425196131815e-07	0.246716289155896	1.13695826774218e-06	1.16171217711019e-06	2.17594533715352e-06	0.0138743754220801	0.0037250335099052	1.84211375630828e-06	3.25596295974894e-06	6.03095626013791e-07	0.0017472965467742
GTEX-13O61	GTEX-13O61-0726-SM-5J2MD	GTEX-13O61-0726-SM-5J2MD	1.24394557114532e-06	0.001169798020588	0.198301979270537	0.0001757750198387	3.65804446408036e-06	9.51430870321644e-07	0.0106238721826165	8.14708547792187e-07	0.118606447269367	0.0143932899439249	0.0032154616774497	2.77615574771616e-07	2.99137450371041e-05	0.0163667763204711	0.0243974043182022	1.330579297259e-07	0.160199426640964	5.42822992236284e-07	0.0002539845327579	0.0023608271159124	0.232663667825973	4.23563569192484e-07	3.71451759473716e-07	3.72619306895577e-07	0.0066966306456296	5.66728909793373e-07	0.0023482904421613	0.0399504443906218	2.15186734478266e-07	0.157946473520108	2.10554155615744e-07	3.40005294516099e-07	9.04400673258219e-07	0.0102857354562998	8.13013405229274e-07	8.65606566448393e-07	3.5535749466581e-07	3.91533834607522e-07	3.50013884859939e-07
GTEX-13OVG	GTEX-13OVG-0326-SM-5KM57	GTEX-13OVG-0326-SM-5KM57	0.0029925831003683	0.000203669545765	0.185827397758892	1.00696796212335e-06	0.0044621345139702	1.24520852317057e-06	0.0278502525934289	0.0937057482482431	0.0804184797204827	4.51015657684599e-07	0.0031678755890647	3.78466156590163e-07	1.51988610110767e-06	1.47912527002003e-06	1.35813393143434e-06	3.76815405548929e-07	0.155026217929261	1.05114240896271e-05	0.0025082969284858	1.34414162356404e-07	0.135900251890266	0.0001899945710566	1.4972686513382e-06	7.22655240188472e-07	0.0037553292242263	1.33052165242136e-06	0.0011198097391723	0.0585803365993356	3.02718668517577e-07	0.23329895048782	2.10434950502514e-07	7.02813955057574e-07	3.08125154931572e-06	0.0109627703882199	7.67056163977946e-07	1.11952570080773e-06	4.27892107203125e-07	4.13446360927097e-07	8.64129681473428e-07
GTEX-13OVH	GTEX-13OVH-1026-SM-5J2NP	GTEX-13OVH-1026-SM-5J2NP	0.0088816646744607	0.0001634826244402	0.0851416389113659	0.0001529067001778	0.065178913290986	9.58035934902328e-07	1.49448027734981e-05	4.27129186407556e-07	0.0368626550351029	2.63515372137697e-07	0.0064492309184283	2.61266833246311e-07	0.0019125955298029	0.0496926473262856	0.0190484054500348	1.8559969758806e-07	0.112383801690251	0.0111690193037637	0.0013025825663001	2.85274018059403e-07	0.29647464125412	0.0001040741455636	0.0318058014696409	4.88377361677274e-07	1.99048961120956e-06	7.95428762044781e-07	0.0012263495680504	0.0318579642054778	0.0001015021600583	0.14050412298553	0.0008088420467117	3.65567137473316e-07	1.47422609405558e-06	0.0175442178108549	0.0168436227659958	7.34759577826863e-07	0.0413762831231433	4.0755418073088e-07	0.0229894524169124
GTEX-13OVJ	GTEX-13OVJ-0726-SM-5KM1W	GTEX-13OVJ-0726-SM-5KM1W	6.50017119125219e-07	0.0010811602043247	0.0036579859630959	0.0026279972715058	0.100693133437337	1.21846321900031e-06	0.0001891863822337	0.0050390277441802	0.0285942846923179	0.0060334793602054	0.0082796393257001	0.0008109597063268	2.12305731814032e-06	0.134168788460105	3.02282428187905e-06	6.0996693443643e-05	0.0567917676121324	3.76965252493927e-06	0.0036208101056352	4.09154397661038e-07	0.237132751064733	1.98177197107715e-06	5.84392005488563e-07	2.43646102949668e-07	1.33428457846497e-06	4.66501671050186e-07	0.0011120437238722	0.0063980043394864	0.0013020513872315	0.169344258936384	0.0003283576982955	4.66373957502305e-07	0.0038101492964448	0.0409289689126525	0.0585586142009233	1.03171660728068e-06	0.129412583014441	5.09049815298515e-06	6.08113085154414e-07
GTEX-13OVL	GTEX-13OVL-0626-SM-5KM13	GTEX-13OVL-0626-SM-5KM13	6.60265345412264e-07	0.0036237461101297	3.56559005947142e-07	4.03669884676783e-07	2.38760809018215e-06	0.0215967643582267	0.0337773747519358	1.10211747649636e-06	0.0279761160757775	0.0002448828671378	0.000617440525815	2.67894804531198e-07	0.114780332966521	0.0435523294111255	5.05311843783197e-07	0.0006262188998759	0.0861908899797097	1.0770175723124e-06	0.0008025622548199	1.31990905929805e-07	0.517271321284137	3.43479158100561e-05	0.0064652982633364	0.0028366812217554	1.59215299935808e-05	0.0466454601783175	0.0034480529506819	8.07612683682935e-05	2.89766452790685e-07	0.0869617706764448	2.16879777643555e-05	3.19862946408485e-07	5.6360405669167e-07	0.0023828694812597	8.08261886113202e-07	3.37512753610391e-05	3.18959747457268e-07	7.55140604002869e-07	3.46974507295304e-06
GTEX-13OW5	GTEX-13OW5-0726-SM-5KLZK	GTEX-13OW5-0726-SM-5KLZK	0.0197727885994705	0.0034625241559389	0.0067638004754142	7.41834968374028e-07	0.0517210390442063	0.0003706685129291	0.0156694949134014	0.0369442640808942	0.0595244223372432	0.0010423156351224	0.0012669517809889	5.14251146187739e-07	0.0185624859540625	0.0464323250678244	0.0029470629560828	2.38185721038592e-07	0.0714539969080997	0.0200951848563417	0.0007886448983712	2.05499047943049e-07	0.34885170778134	8.72568484944049e-06	8.58290866402767e-06	2.0360331990938e-06	4.34696636551838e-05	0.0066064647056828	0.0013957387163387	0.0626895354297753	1.52964896013809e-06	0.179541952660356	5.63507028682e-07	6.72875073539468e-05	0.00095747302202	0.018066856466796	2.1613492115348e-06	0.0001100997715125	0.0002246776745854	0.024598805220489	2.66230090779583e-06
GTEX-13OW6	GTEX-13OW6-0826-SM-5L3GA	GTEX-13OW6-0826-SM-5L3GA	0.0235162159665239	0.0012334910437091	0.191598973263371	0.0025202928483864	0.0300158668505638	1.73661148165997e-06	0.0150442659463609	6.28112819084114e-07	0.144772076228093	3.46929537106963e-07	0.0084268506011769	4.00938437349057e-07	1.91701846097702e-06	0.0080359221978437	2.17920420025769e-06	6.05606212613473e-07	0.153225850401957	1.12581625530572e-06	0.0006802868741426	1.49980299068092e-07	0.205984174573115	7.55694791762604e-05	0.0051634732625373	0.0062611766358087	1.22109769943843e-06	3.1297613909166e-06	0.0002943717296987	0.0581989743350602	4.44935444498151e-07	0.104344768404303	4.94749421519093e-07	0.0202909623658327	0.0005650871031369	0.0006227238202634	0.0138746640314565	3.00583551811312e-06	1.19021642823694e-06	4.24877835286239e-07	0.0052349603460402
GTEX-13OW7	GTEX-13OW7-0926-SM-5L3EX	GTEX-13OW7-0926-SM-5L3EX	3.7736193649117e-07	0.0097420042776047	3.1398277280966e-07	4.61051935202536e-06	0.0110656178748849	3.48569786749354e-05	0.0009747327435949	6.96859310494594e-07	0.0337516478784601	1.88610531379075e-07	0.0001092977732801	1.55471104676698e-07	0.0546309434805305	0.0225822454411605	5.3558312773268e-07	0.0001288926425882	0.198916476393075	5.16094128628036e-07	0.00052608879287	7.78228381438792e-08	0.450738731238278	1.20132465470001e-06	0.0079244880520138	0.0058905761036217	0.0003216650411139	0.0368273373384757	0.0027331567460372	1.63701249771891e-06	1.53314502477366e-07	0.124415436354424	4.27170170840965e-05	3.05024625385513e-07	6.38730788356274e-07	0.0378243592869414	1.99414181776057e-06	7.2950896922284e-07	3.8375515057006e-07	2.43031615207672e-06	0.000801783111026
GTEX-13OW8	GTEX-13OW8-1726-SM-5L3GO	GTEX-13OW8-1726-SM-5L3GO	0.0061623099554017	1.96371828951461e-06	0.13346329652206	5.75450181887832e-07	1.13593996292778e-06	0.0048635216207529	0.0074319323730075	4.06363872963825e-06	0.0101176354902062	3.3848515944782e-07	0.0220223433477255	4.32484241381188e-07	6.93370203034787e-07	6.86123047768512e-07	0.110138853977542	5.26859646610077e-06	0.164945494673904	3.11612370196527e-07	0.0001199722767235	1.42425931456627e-06	0.203450980597051	9.50849237090412e-05	1.73664597423224e-05	0.0474570660367061	0.0065003402812836	0.0162187078258504	0.00347306240295	0.0878027237690622	2.90537700805841e-07	0.160291163702464	0.0004958535994685	4.99460134912337e-07	8.77548140904486e-07	5.22787023946803e-07	6.25768028822825e-07	1.20206567763567e-06	0.0149058400164465	2.83882407299433e-07	5.25442086198905e-06
GTEX-13PL7	GTEX-13PL7-1726-SM-5J2NX	GTEX-13PL7-1726-SM-5J2NX	0.0093520040515337	0.0010155887888384	0.223619046538662	1.99325300350835e-06	4.09234031548306e-05	1.93952122223474e-06	0.0291712646697874	1.24605317290518e-06	0.059106010071389	0.0133635040180227	0.00542032214497	3.02277730435989e-07	1.79613315456684e-05	7.88240224323289e-07	2.53517383070138e-06	1.81778535975865e-07	0.115872128562876	1.21103107381352e-06	0.00050783929014	0.0019580788956202	0.246660613102477	7.43611003175238e-07	3.06159925732244e-06	0.0010450903480569	0.0421978114695421	8.56410359964658e-07	0.0024656042865622	0.0809412270558066	2.23833439716732e-05	0.165819514955184	2.15266790334615e-07	3.71691833214861e-07	8.02843644001358e-07	0.0013828278236304	9.24317930766343e-07	1.35180217015398e-06	6.9967548689092e-07	4.31719748679091e-07	5.99581209781041e-07
GTEX-13PVQ	GTEX-13PVQ-0926-SM-5IJFD	GTEX-13PVQ-0926-SM-5IJFD	0.0159364196168391	0.0006436024047215	7.56403298600376e-06	6.69234487829109e-07	0.0584541677324374	1.15976134609796e-06	0.0017652399963035	0.26229999967981	0.0371063084192729	1.84771273347009e-07	0.0066258112144821	1.34481474119811e-07	3.45490831126382e-06	0.0347815339178799	3.56849503144634e-06	1.22486252528731e-07	0.0645229728280553	1.69037863455843e-06	0.0013665730459963	8.19338381152218e-08	0.134609744848867	2.88987826981782e-06	0.0256739090753795	0.0014799287719175	1.34940524412327e-06	7.46977503252281e-07	0.0040513213722119	0.0402829164362987	1.2579879925891e-07	0.216501252600198	1.29223582785886e-07	7.87545585983468e-07	0.0001528098666106	0.0403103475969184	5.15731356876863e-06	1.4255231328033e-06	0.0415719544773043	3.03249988527317e-07	0.0118316406991855
GTEX-13QBU	GTEX-13QBU-0726-SM-5J2OA	GTEX-13QBU-0726-SM-5J2OA	1.08127759463978e-06	3.08738536606983e-07	0.150066882583818	0.0028522099888167	0.0291112158234193	4.00244143413777e-07	7.49760692988471e-07	1.25674988085362e-06	0.114375195228809	1.26165582415197e-07	0.0002522317609542	6.77448479546916e-08	6.11467073608948e-07	0.0078581843559525	0.0270691454994677	6.44302567563084e-08	0.101982416334234	0.014960797885651	0.0012512053882015	3.74754449085588e-08	0.297054685735966	6.94725237011955e-07	3.1014193168923e-07	5.09084518483661e-07	0.0003575272804419	4.36617080910408e-07	0.0015722252973544	0.0371958719410349	6.45551630973646e-08	0.179428389343865	8.73389097641917e-08	3.14459430155192e-07	0.0044190132964479	0.0118365956939648	0.0183315916013069	8.83740024064391e-07	1.38319835022237e-05	1.3143124591354e-06	1.46394798217762e-06
GTEX-13QJ3	GTEX-13QJ3-1026-SM-5QGQU	GTEX-13QJ3-1026-SM-5QGQU	2.06575812151028e-06	0.0005393979457194	9.99453961926678e-07	8.50479389364661e-07	0.0092421424692749	0.0027255204251078	0.0330330375040367	0.104134263341319	0.107352599903881	0.0058483637601545	0.011896098598459	3.90611750159391e-07	0.0565392401232298	0.0112329976692283	2.19509181028864e-06	2.04240488198714e-07	0.151597622546285	1.31598944563511e-06	0.0011413382264399	1.30183229701184e-07	0.320255812036554	1.85650291679594e-06	1.95388130194906e-06	1.42694729822592e-06	0.0036602456622568	0.0128090225797773	0.0007870601800085	0.0017356005872201	5.47567237399479e-07	0.125614119216129	5.14171004317752e-07	3.28937105507907e-06	1.08042587198806e-06	0.0194806743604142	5.82433790446044e-07	0.0006802696217089	7.50441811654937e-07	0.019673273891947	1.14580036278489e-06
GTEX-13QJC	GTEX-13QJC-0526-SM-5RQKB	GTEX-13QJC-0526-SM-5RQKB	0.0031948825869206	1.35735792218748e-06	0.0705084643365609	4.32270515801763e-06	4.68365871924421e-06	0.0233539675058412	0.0243187084141263	4.16646162182085e-05	0.080572140951195	0.0024015021846976	0.0212640915864774	3.15692777327982e-07	8.42069193307474e-07	1.09669421848662e-06	0.0067299486513087	3.25328629332408e-07	0.147720922350872	1.65582685136948e-06	0.0003564778618471	3.84656206730881e-07	0.238729876061903	4.08975523184735e-06	8.70321402838581e-07	2.68846076615142e-06	0.0196241098878126	0.024458531160595	0.0024503510035962	0.141268080039513	2.31066220533294e-07	0.189888513369631	4.67285807010442e-07	7.89542192299113e-07	0.0001491196950964	6.59602686033404e-07	2.32663361727799e-06	9.7350796854658e-07	0.0029379210057675	3.78758461113588e-07	2.26780599069063e-06
GTEX-13RTJ	GTEX-13RTJ-1126-SM-5S2UJ	GTEX-13RTJ-1126-SM-5S2UJ	3.21232506480433e-06	0.000646012983584	0.0315264761831993	1.11561163636836e-06	0.017943577554269	0.0050035299138199	5.58324810611147e-05	0.324111500225607	0.0013646103443313	0.0016639745247493	0.0052614179473926	7.20745295954805e-07	0.0470569828059459	2.112239676816e-06	0.0468304008102986	0.0001896194193999	0.0160498039765694	7.53209245282277e-07	0.0026453067490519	0.0009098925062792	0.0139124328865479	8.55126329445935e-05	3.24167857427256e-05	0.0098583682228331	0.0009815910575647	0.0006285560254477	5.70497015173358e-05	0.115648371714065	8.61616718558443e-05	0.0698797783264262	0.0029002044921468	3.15685824827925e-07	0.000842359863861	0.0100665403976543	1.29544151606306e-06	8.53595492286268e-06	0.266186603655702	5.21244656528472e-07	0.0075565316822925
GTEX-13S7M	GTEX-13S7M-2126-SM-5S2QR	GTEX-13S7M-2126-SM-5S2QR	0.0002281227965582	0.0026727541912314	0.0936365415066401	6.65460044915066e-05	2.94243693051719e-06	0.0020567410331858	0.0244397315675726	4.4529663229555e-07	0.0701940357205891	3.06103672174604e-07	0.0081232384971848	1.99415016698282e-07	7.62484236596882e-07	0.0383632776165817	8.00264531332865e-07	0.0004533855784374	0.261932072099468	4.82610318468394e-07	0.0002725175872741	9.25781927204349e-08	0.258598590241108	4.38384482160035e-05	0.0095944552044127	1.06020710651534e-06	3.81531430231531e-06	0.0030514163354079	0.0018244930915408	0.0288172102476466	1.44531319382117e-07	0.191253297544492	0.0006182819168068	6.29640951193024e-07	2.57945808930483e-06	0.0023890284420984	1.86347454711929e-06	1.39666716565012e-06	6.6431753242483e-07	4.78305833767762e-07	0.0013517612226773
GTEX-13S86	GTEX-13S86-0626-SM-5Q5E7	GTEX-13S86-0626-SM-5Q5E7	1.1168603825691e-06	0.0014890346246215	0.186342680401877	6.08688860875232e-07	0.014610850469274	0.00264288067638	0.0099176220450335	9.28368127608801e-07	0.0842971398203548	2.08410870733097e-07	0.0068740991961249	1.16923524865531e-07	2.40590908132945e-06	0.0495289187540793	1.13508085488864e-06	5.74662602545874e-05	0.119714646618022	1.45930556853496e-06	0.000665040648454	6.99531163785952e-08	0.273706775601082	1.74036653698185e-06	6.35176597863198e-07	9.4994558257203e-07	4.50234481037629e-05	0.0174410008988185	0.0016765219413851	0.05817368372104	1.53719322061507e-07	0.0900038281498893	2.35624661742007e-07	8.91515027674322e-07	0.0045061393366654	0.0048235536987068	0.0153460544777909	0.004101711974135	0.0103273215204903	0.0436948858919857	4.63977314322551e-07
GTEX-13SLW	GTEX-13SLW-1226-SM-5S2Q7	GTEX-13SLW-1226-SM-5S2Q7	3.22738739139711e-07	0.0020477394418884	5.81500082008453e-07	9.76881051304733e-07	0.181044337832231	7.43801674827961e-05	0.0055299234948007	0.268013874149371	0.0075157200336169	0.0027049817919948	0.0002082793786666	5.22357341770717e-07	0.0219588008801875	0.011845081829197	2.74799234963162e-07	1.30566033033897e-07	0.0313444282659281	5.53451592934751e-06	0.0146375874903307	0.0002750776635689	0.0656014475436215	1.57023014956238e-06	2.36850788977549e-06	0.0038940878984	7.16635204196592e-07	1.29268770340457e-06	0.0024221467700542	0.0171692201686632	0.0008544775544294	0.213404369366595	3.70737220220379e-07	5.27590528181385e-07	0.0016047860313196	0.0630181392112106	0.0065393690523474	0.0064911857064846	0.0717789667279122	2.21581687598073e-06	4.18598571387443e-06
GTEX-13U4I	GTEX-13U4I-1426-SM-5J2M3	GTEX-13U4I-1426-SM-5J2M3	0.0138534606609845	0.0003499511670667	0.164916385756886	6.08358025972557e-07	0.010498630066846	0.0157065141411728	0.0601177304296739	0.116989230523013	0.0621322485198957	4.16625007155755e-07	0.0144692266868921	3.35240302477549e-07	2.25963738187365e-06	0.0217677622587234	0.0074011103099426	2.21756603250892e-06	0.106172171139957	3.9194142148243e-07	0.0024099735348	0.0030996972442736	0.162457914417907	0.0001965346840373	0.0271107588837746	0.0110806394081457	1.05459580519118e-05	0.0055160117154754	0.0004294273952017	0.0642064225071748	2.26657248017593e-06	0.103616151744624	0.0004592590456662	2.82191328953288e-07	5.16977349230021e-06	0.0010430172878501	1.59598272852424e-05	0.009170713422548	0.0119049392692183	7.06649192718021e-07	0.0028829574382463
