from	to	family	partial_rho	boot
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.443149878684508	798
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.0332962734198065	798
AGT_source_index	Peri_AT1R_response	allowed	0.392720606145284	799
processing_index	Peri_AT1R_response	allowed	0.122718042168291	799
Peri_AGTR1	Peri_AT1R_response	allowed	0.206924296425693	799
Peri_ACE2	Peri_AT1R_response	allowed	0.340926044350538	799
Peri_AT1R_response	contractile	allowed	0.302247279876168	799
Peri_AT1R_response	inflammatory	allowed	0.421831041612528	799
Peri_AT1R_response	activated_migratory	allowed	0.541640774176054	799
Peri_AT1R_response	BM_minus_FIB	allowed	-0.372704983786593	799
BM_minus_FIB	EC_readout	allowed	0.209624759282068	799
Peri_AT1R_response	EC_readout	allowed	0.362001531519017	799
AGT_source_index	BM_minus_FIB	forbidden	-0.146842120049897	799
processing_index	EC_readout	forbidden	0.169310439934399	799
Mast_CMA1	BM_minus_FIB	forbidden	-0.428194169637347	799
VSMC_AGT	Peri_AGTR1	forbidden	0.163272922700266	799
AGT_source_index	Peri_AGTR1	forbidden	-0.0261795998612235	799
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.135889989750598	799
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.276867030965392	799
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.298296759250015	799
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.0939517392666876	799
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.152072399142365	799
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.372961170156793	799
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.144006473782354	799
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	-0.160120173584066	799
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.113163458328697	799
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	-0.0109030924107698	799
AGT_source_index	Peri_AT1R_response	allowed	0.325171546756279	800
processing_index	Peri_AT1R_response	allowed	0.344916805938948	800
Peri_AGTR1	Peri_AT1R_response	allowed	0.284977425666697	800
Peri_ACE2	Peri_AT1R_response	allowed	0.402286866502835	800
Peri_AT1R_response	contractile	allowed	0.252983455383781	800
Peri_AT1R_response	inflammatory	allowed	0.12049091402224	800
Peri_AT1R_response	activated_migratory	allowed	0.57325287044571	800
Peri_AT1R_response	BM_minus_FIB	allowed	-0.6033360455655	800
BM_minus_FIB	EC_readout	allowed	0.223975786985565	800
Peri_AT1R_response	EC_readout	allowed	0.38043755414969	800
AGT_source_index	BM_minus_FIB	forbidden	0.043055875930416	800
processing_index	EC_readout	forbidden	-0.20784594185832	800
Mast_CMA1	BM_minus_FIB	forbidden	0.0165433455566984	800
VSMC_AGT	Peri_AGTR1	forbidden	-0.0117367633677262	800
AGT_source_index	Peri_AGTR1	forbidden	-0.285445161109594	800
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.0820447102377901	800
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	-0.0162893350420048	800
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.0947433880820866	800
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.154205136813832	800
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.300784082978694	800
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.313720330508921	800
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.27161806399352	800
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.125819796186056	800
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.401271314700838	800
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	-0.126412620920351	800
AGT_source_index	Peri_AT1R_response	allowed	0.421864569080915	801
processing_index	Peri_AT1R_response	allowed	0.369757389826647	801
Peri_AGTR1	Peri_AT1R_response	allowed	-0.00141877695657606	801
Peri_ACE2	Peri_AT1R_response	allowed	0.413825829864811	801
Peri_AT1R_response	contractile	allowed	0.266366944198729	801
Peri_AT1R_response	inflammatory	allowed	0.238206407251703	801
Peri_AT1R_response	activated_migratory	allowed	0.59977019250937	801
Peri_AT1R_response	BM_minus_FIB	allowed	-0.397849658480535	801
BM_minus_FIB	EC_readout	allowed	0.0211009429801107	801
Peri_AT1R_response	EC_readout	allowed	0.249504879526877	801
AGT_source_index	BM_minus_FIB	forbidden	-0.0401747760946542	801
processing_index	EC_readout	forbidden	0.0992335960025818	801
Mast_CMA1	BM_minus_FIB	forbidden	-0.157223382176101	801
VSMC_AGT	Peri_AGTR1	forbidden	0.187120087397406	801
AGT_source_index	Peri_AGTR1	forbidden	-0.0843547938000804	801
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.214334956997389	801
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.0338372761285934	801
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.383689383719034	801
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.372374642417775	801
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.380174259981811	801
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.178648508982582	801
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.026089847646242	801
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.144067288674006	801
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.44051305616047	801
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.143474652780944	801
AGT_source_index	Peri_AT1R_response	allowed	0.497962809611444	802
processing_index	Peri_AT1R_response	allowed	0.304039443483838	802
Peri_AGTR1	Peri_AT1R_response	allowed	0.0355190567289876	802
Peri_ACE2	Peri_AT1R_response	allowed	0.347213674636286	802
Peri_AT1R_response	contractile	allowed	0.195178256419191	802
Peri_AT1R_response	inflammatory	allowed	0.431038613149814	802
Peri_AT1R_response	activated_migratory	allowed	0.670884421891674	802
Peri_AT1R_response	BM_minus_FIB	allowed	-0.477513774854629	802
BM_minus_FIB	EC_readout	allowed	0.218950901096095	802
Peri_AT1R_response	EC_readout	allowed	0.237690098147056	802
AGT_source_index	BM_minus_FIB	forbidden	-0.0665715270563167	802
processing_index	EC_readout	forbidden	-0.100570000425602	802
Mast_CMA1	BM_minus_FIB	forbidden	-0.00289813808446287	802
VSMC_AGT	Peri_AGTR1	forbidden	0.126824487433319	802
AGT_source_index	Peri_AGTR1	forbidden	-0.0756864487159477	802
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.0483601579107197	802
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.0326703107601984	802
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.412732717898052	802
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.276890245709713	802
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.215109120120085	802
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.478304287993375	802
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.339349433098291	802
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.184314208323073	802
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.217372568332923	802
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	-0.107084522072435	802
AGT_source_index	Peri_AT1R_response	allowed	0.312955457694774	803
processing_index	Peri_AT1R_response	allowed	0.44715354662597	803
Peri_AGTR1	Peri_AT1R_response	allowed	0.0296917211712567	803
Peri_ACE2	Peri_AT1R_response	allowed	0.251352144140522	803
Peri_AT1R_response	contractile	allowed	0.174644655491108	803
Peri_AT1R_response	inflammatory	allowed	0.23406526865957	803
Peri_AT1R_response	activated_migratory	allowed	0.368267576008669	803
Peri_AT1R_response	BM_minus_FIB	allowed	-0.514516540251131	803
BM_minus_FIB	EC_readout	allowed	0.225959175129933	803
Peri_AT1R_response	EC_readout	allowed	0.531201335338112	803
AGT_source_index	BM_minus_FIB	forbidden	-0.156945085691884	803
processing_index	EC_readout	forbidden	0.0238440081873981	803
Mast_CMA1	BM_minus_FIB	forbidden	-0.209509485805668	803
VSMC_AGT	Peri_AGTR1	forbidden	0.00691442801598665	803
AGT_source_index	Peri_AGTR1	forbidden	-0.195732778247577	803
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.155377658620397	803
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.0835427197090426	803
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.374040642950234	803
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.411630078787799	803
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.46227768757316	803
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.488595312106192	803
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.208341200015104	803
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.297556703739382	803
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.44541553551099	803
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	-0.0533972847217796	803
AGT_source_index	Peri_AT1R_response	allowed	0.239061396080327	804
processing_index	Peri_AT1R_response	allowed	0.46376793968724	804
Peri_AGTR1	Peri_AT1R_response	allowed	0.165817937263364	804
Peri_ACE2	Peri_AT1R_response	allowed	0.07923572866879	804
Peri_AT1R_response	contractile	allowed	0.147096848571687	804
Peri_AT1R_response	inflammatory	allowed	0.19261839472319	804
Peri_AT1R_response	activated_migratory	allowed	0.516835890214679	804
Peri_AT1R_response	BM_minus_FIB	allowed	-0.678005879591887	804
BM_minus_FIB	EC_readout	allowed	0.079456174364507	804
Peri_AT1R_response	EC_readout	allowed	0.256534697854022	804
AGT_source_index	BM_minus_FIB	forbidden	-0.099356988400698	804
processing_index	EC_readout	forbidden	-0.106620707524206	804
Mast_CMA1	BM_minus_FIB	forbidden	-0.0903184577885663	804
VSMC_AGT	Peri_AGTR1	forbidden	0.0367751828581509	804
AGT_source_index	Peri_AGTR1	forbidden	-0.151738381194175	804
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.103977796460804	804
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.00674607998055184	804
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.201354214872007	804
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.379277691559039	804
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.441207043185183	804
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.514878329831221	804
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.461342895054038	804
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.316015575014167	804
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.394585306107526	804
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	-0.020331529929099	804
AGT_source_index	Peri_AT1R_response	allowed	0.41163227349302	805
processing_index	Peri_AT1R_response	allowed	0.293069183510552	805
Peri_AGTR1	Peri_AT1R_response	allowed	0.0544833422044125	805
Peri_ACE2	Peri_AT1R_response	allowed	0.454581675058321	805
Peri_AT1R_response	contractile	allowed	0.275845925242396	805
Peri_AT1R_response	inflammatory	allowed	0.144772463581281	805
Peri_AT1R_response	activated_migratory	allowed	0.478162338940041	805
Peri_AT1R_response	BM_minus_FIB	allowed	-0.436244342970356	805
BM_minus_FIB	EC_readout	allowed	0.228307754000974	805
Peri_AT1R_response	EC_readout	allowed	0.340780499801781	805
AGT_source_index	BM_minus_FIB	forbidden	0.0351757036375677	805
processing_index	EC_readout	forbidden	0.212274288599665	805
Mast_CMA1	BM_minus_FIB	forbidden	-0.051218496311632	805
VSMC_AGT	Peri_AGTR1	forbidden	0.157385921226091	805
AGT_source_index	Peri_AGTR1	forbidden	-0.0972600660590773	805
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.324290649600725	805
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.0691921271514453	805
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.353414380620961	805
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.229506687533701	805
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.311609994924919	805
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.304648958481047	805
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.276510655247959	805
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.0748141712520514	805
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.259387971811951	805
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.12350813865914	805
AGT_source_index	Peri_AT1R_response	allowed	0.256930714563517	806
processing_index	Peri_AT1R_response	allowed	0.268420155830451	806
Peri_AGTR1	Peri_AT1R_response	allowed	-0.0919277631919486	806
Peri_ACE2	Peri_AT1R_response	allowed	0.309938756972659	806
Peri_AT1R_response	contractile	allowed	0.272828667484584	806
Peri_AT1R_response	inflammatory	allowed	0.156434728573477	806
Peri_AT1R_response	activated_migratory	allowed	0.543155781456637	806
Peri_AT1R_response	BM_minus_FIB	allowed	-0.605184748490304	806
BM_minus_FIB	EC_readout	allowed	-0.0576421967961119	806
Peri_AT1R_response	EC_readout	allowed	0.151374547825535	806
AGT_source_index	BM_minus_FIB	forbidden	0.000395443981277495	806
processing_index	EC_readout	forbidden	0.139349187981195	806
Mast_CMA1	BM_minus_FIB	forbidden	-0.194881542266364	806
VSMC_AGT	Peri_AGTR1	forbidden	-0.283015449484468	806
AGT_source_index	Peri_AGTR1	forbidden	-0.291582156570102	806
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.516717069892473	806
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	-0.0111183549768294	806
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.242980622563697	806
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.293745128604833	806
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.310339619791962	806
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.302492007782025	806
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.0580934019534424	806
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.401796518000769	806
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.541076487252125	806
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.0929717499721164	806
AGT_source_index	Peri_AT1R_response	allowed	0.362090754233977	807
processing_index	Peri_AT1R_response	allowed	0.337477760522807	807
Peri_AGTR1	Peri_AT1R_response	allowed	-0.234200602743592	807
Peri_ACE2	Peri_AT1R_response	allowed	0.166818410714477	807
Peri_AT1R_response	contractile	allowed	0.33023905434292	807
Peri_AT1R_response	inflammatory	allowed	0.144922969485867	807
Peri_AT1R_response	activated_migratory	allowed	0.484708868090035	807
Peri_AT1R_response	BM_minus_FIB	allowed	-0.537595489733523	807
BM_minus_FIB	EC_readout	allowed	0.249512628292969	807
Peri_AT1R_response	EC_readout	allowed	0.567421282093173	807
AGT_source_index	BM_minus_FIB	forbidden	-0.14255224380888	807
processing_index	EC_readout	forbidden	0.118395075773345	807
Mast_CMA1	BM_minus_FIB	forbidden	-0.237654495732578	807
VSMC_AGT	Peri_AGTR1	forbidden	0.0264331678488653	807
AGT_source_index	Peri_AGTR1	forbidden	-0.0930767508295278	807
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.211307707952003	807
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.224769393289263	807
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.129386337321498	807
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.417655251103243	807
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.425267078310301	807
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.407304727700418	807
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.241096123167543	807
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.130809423411862	807
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.203455862132184	807
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.199632093066828	807
AGT_source_index	Peri_AT1R_response	allowed	0.317646455457783	808
processing_index	Peri_AT1R_response	allowed	0.251519065645723	808
Peri_AGTR1	Peri_AT1R_response	allowed	0.0216385484264194	808
Peri_ACE2	Peri_AT1R_response	allowed	0.312888194756914	808
Peri_AT1R_response	contractile	allowed	0.276378398791541	808
Peri_AT1R_response	inflammatory	allowed	0.456287764350453	808
Peri_AT1R_response	activated_migratory	allowed	0.537386706948641	808
Peri_AT1R_response	BM_minus_FIB	allowed	-0.570411631419939	808
BM_minus_FIB	EC_readout	allowed	0.203890605004362	808
Peri_AT1R_response	EC_readout	allowed	0.330731522973935	808
AGT_source_index	BM_minus_FIB	forbidden	-0.00136589559365804	808
processing_index	EC_readout	forbidden	0.207667452319217	808
Mast_CMA1	BM_minus_FIB	forbidden	0.192452729472147	808
VSMC_AGT	Peri_AGTR1	forbidden	-0.0761003813841122	808
AGT_source_index	Peri_AGTR1	forbidden	-0.381503406394325	808
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.243111904708089	808
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	-0.164520569639529	808
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.358679710083016	808
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.336916558703036	808
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.215166434297665	808
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.194671372241466	808
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.0708081570996979	808
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.14511993248726	808
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.346035249440099	808
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	-0.00219033232628399	808
AGT_source_index	Peri_AT1R_response	allowed	0.369955680688726	809
processing_index	Peri_AT1R_response	allowed	0.0877210691926149	809
Peri_AGTR1	Peri_AT1R_response	allowed	-0.178472324416291	809
Peri_ACE2	Peri_AT1R_response	allowed	0.351889259957107	809
Peri_AT1R_response	contractile	allowed	0.348063392906942	809
Peri_AT1R_response	inflammatory	allowed	0.192481454626583	809
Peri_AT1R_response	activated_migratory	allowed	0.630303658079887	809
Peri_AT1R_response	BM_minus_FIB	allowed	-0.45730380947069	809
BM_minus_FIB	EC_readout	allowed	0.211176684124434	809
Peri_AT1R_response	EC_readout	allowed	0.180743293561102	809
AGT_source_index	BM_minus_FIB	forbidden	0.00145606132530275	809
processing_index	EC_readout	forbidden	-0.112891215854871	809
Mast_CMA1	BM_minus_FIB	forbidden	-0.386949736228355	809
VSMC_AGT	Peri_AGTR1	forbidden	-0.03420024368724	809
AGT_source_index	Peri_AGTR1	forbidden	-0.221653583149008	809
VSMC_AGT	Peri_AT1R_response	marginal_descriptive	0.269598208610793	809
AlvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.126030767731641	809
AdvFib_AGT	Peri_AT1R_response	marginal_descriptive	0.172611961742129	809
ECaero_ACE	Peri_AT1R_response	marginal_descriptive	0.270957009018475	809
ECgcap_ACE	Peri_AT1R_response	marginal_descriptive	0.27382954589901	809
AlvMac_ACE	Peri_AT1R_response	marginal_descriptive	0.230235173324207	809
IntMac_ACE	Peri_AT1R_response	marginal_descriptive	0.0294455848658041	809
Mast_CMA1	Peri_AT1R_response	marginal_descriptive	0.00621731338916725	809
Mast_CTSG	Peri_AT1R_response	marginal_descriptive	0.294152068171013	809
Peri_MAS1	Peri_AT1R_response	marginal_descriptive	0.279985338995881	809
AGT_source_index	Peri_AT1R_response	allowed	0.26318037467144	810
processing_index	Peri_AT1R_response	allowed	0.377837630517004	810
Peri_AGTR1	Peri_AT1R_response	allowed	0.0906012750711253	810
Peri_ACE2	Peri_AT1R_response	allowed	0.258121329635193	810
Peri_AT1R_response	contractile	allowed	0.26281621292377	810
Peri_AT1R_response	inflammatory	allowed	0.142445200040093	810
Peri_AT1R_response	activated_migratory	allowed	0.447058188575085	810
Peri_AT1R_response	BM_minus_FIB	allowed	-0.548045860029761	810
BM_minus_FIB	EC_readout	allowed	0.134983182799501	810
Peri_AT1R_response	EC_readout	allowed	0.220204834319595	810
AGT_source_index	BM_minus_FIB	forbidden	-0.034663902144881	810
processing_index	EC_readout	forbidden	-0.00733513233043035	810
Mast_CMA1	BM_minus_FIB	forbidden	0.183773097289159	810
VSMC_AGT	Peri_AGTR1	forbidden	0.0583349731633339	810
AGT_source_index	Peri_AGTR1	forbidden	-0.0920908237263975	810
